decision,sku,handle,title,size,previous_status,new_status,tiny_id,tiny_codigo,quantity,quantity_source,reason,local_consult_safe,identity_resolved_safe,observed_at_utc
CLASSIFIED_PARENT_BASE_NON_STOCK_VARIANT,DV1299104,tenis-air-jordan-1-low-se-reverse-ice-blue-azul,Tênis Nike Air Jordan 1 Low SE Reverse Ice Blue Azul,parent/base,BLOCKED_SHOPIFY_MISSING_LIVE_FULL,CONSULTABLE_LOCAL_PARENT_BASE_NO_STOCK_VARIANT,,,,none_not_stock_variant,parent/base line is not a sellable size variant; keep searchable internally without stock promise,1,0,2026-06-16T18:02:22.878592Z
CLASSIFIED_PARENT_BASE_NON_STOCK_VARIANT,fn5030-001,tenis-air-jordan-1-low-se-silver-metallic-cinza,Tênis Nike Air Jordan 1 Low SE Silver Metallic Cinza,parent/base,BLOCKED_SHOPIFY_MISSING_LIVE_FULL,CONSULTABLE_LOCAL_PARENT_BASE_NO_STOCK_VARIANT,,,,none_not_stock_variant,parent/base line is not a sellable size variant; keep searchable internally without stock promise,1,0,2026-06-16T18:02:22.878592Z
CLASSIFIED_PARENT_BASE_NON_STOCK_VARIANT,DC0774502,tenis-air-jordan-1-low-sky-j-purple-roxo,Tênis Nike Air Jordan 1 Low Sky J Purple Roxo,parent/base,BLOCKED_SHOPIFY_MISSING_LIVE_FULL,CONSULTABLE_LOCAL_PARENT_BASE_NO_STOCK_VARIANT,,,,none_not_stock_variant,parent/base line is not a sellable size variant; keep searchable internally without stock promise,1,0,2026-06-16T18:02:22.878592Z
PROMOTED_TINY_UNIQUE_INTERNAL_CONSULT_IDENTITY_BLOCKED,DC0774105,tenis-air-jordan-1-low-wolf-grey-cinza,Tênis Nike Air Jordan 1 Low Wolf Grey Cinza,34,BLOCKED_SHOPIFY_DUPLICATE_LIVE_FULL,CONSULTABLE_LOCAL_TINY_STOCK_IDENTITY_BLOCKED,992676971,DC0774105,0.0,Tiny produto.obter.estoque / LK | CONTROLE ESTOQUE,"Tiny exact unique readback succeeded, but Shopify/Tiny identity remains blocked by previous status BLOCKED_SHOPIFY_DUPLICATE_LIVE_FULL",1,0,2026-06-16T18:02:22.878592Z
PROMOTED_TINY_UNIQUE_INTERNAL_CONSULT_IDENTITY_BLOCKED,dz5485-402,tenis-air-jordan-1-retro-high-og-unc-reimagined-nike-esportivo-couro,Tênis Nike Air Jordan 1 Retro High OG 'UNC Reimagined' Azul,34,BLOCKED_SHOPIFY_DUPLICATE_LIVE_FULL,CONSULTABLE_LOCAL_TINY_STOCK_IDENTITY_BLOCKED,1065758741,dz5485-402,0.0,Tiny produto.obter.estoque / LK | CONTROLE ESTOQUE,"Tiny exact unique readback succeeded, but Shopify/Tiny identity remains blocked by previous status BLOCKED_SHOPIFY_DUPLICATE_LIVE_FULL",1,0,2026-06-16T18:02:22.878592Z
PROMOTED_TINY_UNIQUE_INTERNAL_CONSULT_IDENTITY_BLOCKED,FN0432-100,tenis-air-jordan-1-retro-low-og-sp-trophy-room-rookie-card-away,Tênis Nike Air Jordan 1 Retro Low OG SP Trophy Room Rookie Card Away Preto e Vermelho,34,BLOCKED_SHOPIFY_DUPLICATE_LIVE_FULL,CONSULTABLE_LOCAL_TINY_STOCK_IDENTITY_BLOCKED,1070118995,FN0432-100,1.0,Tiny produto.obter.estoque / LK | CONTROLE ESTOQUE,"Tiny exact unique readback succeeded, but Shopify/Tiny identity remains blocked by previous status BLOCKED_SHOPIFY_DUPLICATE_LIVE_FULL",1,0,2026-06-16T18:02:22.878592Z
CLASSIFIED_PARENT_BASE_NON_STOCK_VARIANT,IQ8055 100,tenis-air-jordan-4-og-sp-x-nigel-sylvester-brick-after-brick-branco,Tênis Nike Air Jordan 4 OG SP x Nigel Sylvester Brick After Brick Branco,parent/base,UNRESOLVED_LIVE_FULL,CONSULTABLE_LOCAL_PARENT_BASE_NO_STOCK_VARIANT,,,,none_not_stock_variant,parent/base line is not a sellable size variant; keep searchable internally without stock promise,1,0,2026-06-16T18:02:22.878592Z
PROMOTED_TINY_UNIQUE_INTERNAL_CONSULT_IDENTITY_BLOCKED,DH6927111,tenis-air-jordan-4-retro-military-black-branco,"Tênis Nike Air Jordan 4 Retro ""Military Black"" Branco",41,BLOCKED_SHOPIFY_DUPLICATE_LIVE_FULL,CONSULTABLE_LOCAL_TINY_STOCK_IDENTITY_BLOCKED,958580287,DH6927111,0.0,Tiny produto.obter.estoque / LK | CONTROLE ESTOQUE,"Tiny exact unique readback succeeded, but Shopify/Tiny identity remains blocked by previous status BLOCKED_SHOPIFY_DUPLICATE_LIVE_FULL",1,0,2026-06-16T18:02:22.878592Z
PROMOTED_TINY_UNIQUE_INTERNAL_CONSULT_IDENTITY_BLOCKED,fv5029-100,tenis-air-jordan-4-retro-og-nike-white-cement-couro,Tênis Nike Air Jordan 4 Retro OG Nike White Cement Couro Branco,34,BLOCKED_SHOPIFY_DUPLICATE_LIVE_FULL,CONSULTABLE_LOCAL_TINY_STOCK_IDENTITY_BLOCKED,1069539945,fv5029-100,0.0,Tiny produto.obter.estoque / LK | CONTROLE ESTOQUE,"Tiny exact unique readback succeeded, but Shopify/Tiny identity remains blocked by previous status BLOCKED_SHOPIFY_DUPLICATE_LIVE_FULL",1,0,2026-06-16T18:02:22.878592Z
PROMOTED_TINY_UNIQUE_INTERNAL_CONSULT_IDENTITY_BLOCKED,DH6927161,tenis-air-jordan-4-retro-red-cement-branco,Tênis Nike Air Jordan 4 Retro Red Cement Branco,38,BLOCKED_SHOPIFY_DUPLICATE_LIVE_FULL,CONSULTABLE_LOCAL_TINY_STOCK_IDENTITY_BLOCKED,1068503755,DH6927161,0.0,Tiny produto.obter.estoque / LK | CONTROLE ESTOQUE,"Tiny exact unique readback succeeded, but Shopify/Tiny identity remains blocked by previous status BLOCKED_SHOPIFY_DUPLICATE_LIVE_FULL",1,0,2026-06-16T18:02:22.878592Z
CLASSIFIED_PARENT_BASE_NON_STOCK_VARIANT,a0685u,tenis-alo-yoga-alo-recovery-mode-sneaker-pink-wild-rose-rosa-copia,Tênis Alo Yoga Alo Recovery Mode Tênis Pink/White Rosa,parent/base,UNRESOLVED_LIVE_FULL,CONSULTABLE_LOCAL_PARENT_BASE_NO_STOCK_VARIANT,,,,none_not_stock_variant,parent/base line is not a sellable size variant; keep searchable internally without stock promise,1,0,2026-06-16T18:02:22.878592Z
CLASSIFIED_PARENT_BASE_NON_STOCK_VARIANT,a0891u,tenis-alo-yoga-alo-sunset-sneaker-sandstone-bege,Tênis Alo Yoga Alo Sunset Tênis Sandstone Bege,parent/base,UNRESOLVED_LIVE_FULL,CONSULTABLE_LOCAL_PARENT_BASE_NO_STOCK_VARIANT,,,,none_not_stock_variant,parent/base line is not a sellable size variant; keep searchable internally without stock promise,1,0,2026-06-16T18:02:22.878592Z
CLASSIFIED_PARENT_BASE_NON_STOCK_VARIANT,1201A906-001,tenis-asics-gel-1130-black-pure-silver-prata,Tênis ASICS Gel-1130 Black Pure Silver Prata,parent/base,UNRESOLVED_LIVE_FULL,CONSULTABLE_LOCAL_PARENT_BASE_NO_STOCK_VARIANT,,,,none_not_stock_variant,parent/base line is not a sellable size variant; keep searchable internally without stock promise,1,0,2026-06-16T18:02:22.878592Z
PROMOTED_TINY_UNIQUE_INTERNAL_CONSULT_IDENTITY_BLOCKED,1201A906-001-34,tenis-asics-gel-1130-black-pure-silver-prata,Tênis ASICS Gel-1130 Black Pure Silver Prata,34,BLOCKED_SHOPIFY_DUPLICATE_LIVE_FULL,CONSULTABLE_LOCAL_TINY_STOCK_IDENTITY_BLOCKED,1070660510,1201A906-001-34,0.0,Tiny produto.obter.estoque / LK | CONTROLE ESTOQUE,"Tiny exact unique readback succeeded, but Shopify/Tiny identity remains blocked by previous status BLOCKED_SHOPIFY_DUPLICATE_LIVE_FULL",1,0,2026-06-16T18:02:22.878592Z
PROMOTED_TINY_UNIQUE_INTERNAL_CONSULT_IDENTITY_BLOCKED,1201A906-001-35,tenis-asics-gel-1130-black-pure-silver-prata,Tênis ASICS Gel-1130 Black Pure Silver Prata,35,BLOCKED_SHOPIFY_DUPLICATE_LIVE_FULL,CONSULTABLE_LOCAL_TINY_STOCK_IDENTITY_BLOCKED,1070660515,1201A906-001-35,0.0,Tiny produto.obter.estoque / LK | CONTROLE ESTOQUE,"Tiny exact unique readback succeeded, but Shopify/Tiny identity remains blocked by previous status BLOCKED_SHOPIFY_DUPLICATE_LIVE_FULL",1,0,2026-06-16T18:02:22.878592Z
PROMOTED_TINY_UNIQUE_INTERNAL_CONSULT_IDENTITY_BLOCKED,1201A906-001-36,tenis-asics-gel-1130-black-pure-silver-prata,Tênis ASICS Gel-1130 Black Pure Silver Prata,36,BLOCKED_SHOPIFY_DUPLICATE_LIVE_FULL,CONSULTABLE_LOCAL_TINY_STOCK_IDENTITY_BLOCKED,1070660520,1201A906-001-36,0.0,Tiny produto.obter.estoque / LK | CONTROLE ESTOQUE,"Tiny exact unique readback succeeded, but Shopify/Tiny identity remains blocked by previous status BLOCKED_SHOPIFY_DUPLICATE_LIVE_FULL",1,0,2026-06-16T18:02:22.878592Z
PROMOTED_TINY_UNIQUE_INTERNAL_CONSULT_IDENTITY_BLOCKED,1201A906-001-37,tenis-asics-gel-1130-black-pure-silver-prata,Tênis ASICS Gel-1130 Black Pure Silver Prata,37,BLOCKED_SHOPIFY_DUPLICATE_LIVE_FULL,CONSULTABLE_LOCAL_TINY_STOCK_IDENTITY_BLOCKED,1070660525,1201A906-001-37,0.0,Tiny produto.obter.estoque / LK | CONTROLE ESTOQUE,"Tiny exact unique readback succeeded, but Shopify/Tiny identity remains blocked by previous status BLOCKED_SHOPIFY_DUPLICATE_LIVE_FULL",1,0,2026-06-16T18:02:22.878592Z
PROMOTED_TINY_UNIQUE_INTERNAL_CONSULT_IDENTITY_BLOCKED,1201A906-001-38,tenis-asics-gel-1130-black-pure-silver-prata,Tênis ASICS Gel-1130 Black Pure Silver Prata,38,BLOCKED_SHOPIFY_DUPLICATE_LIVE_FULL,CONSULTABLE_LOCAL_TINY_STOCK_IDENTITY_BLOCKED,1070660530,1201A906-001-38,0.0,Tiny produto.obter.estoque / LK | CONTROLE ESTOQUE,"Tiny exact unique readback succeeded, but Shopify/Tiny identity remains blocked by previous status BLOCKED_SHOPIFY_DUPLICATE_LIVE_FULL",1,0,2026-06-16T18:02:22.878592Z
PROMOTED_TINY_UNIQUE_INTERNAL_CONSULT_IDENTITY_BLOCKED,1201A906-001-39,tenis-asics-gel-1130-black-pure-silver-prata,Tênis ASICS Gel-1130 Black Pure Silver Prata,39,BLOCKED_SHOPIFY_DUPLICATE_LIVE_FULL,CONSULTABLE_LOCAL_TINY_STOCK_IDENTITY_BLOCKED,1070660535,1201A906-001-39,0.0,Tiny produto.obter.estoque / LK | CONTROLE ESTOQUE,"Tiny exact unique readback succeeded, but Shopify/Tiny identity remains blocked by previous status BLOCKED_SHOPIFY_DUPLICATE_LIVE_FULL",1,0,2026-06-16T18:02:22.878592Z
PROMOTED_TINY_UNIQUE_INTERNAL_CONSULT_IDENTITY_BLOCKED,1201A906-001-40,tenis-asics-gel-1130-black-pure-silver-prata,Tênis ASICS Gel-1130 Black Pure Silver Prata,40,BLOCKED_SHOPIFY_DUPLICATE_LIVE_FULL,CONSULTABLE_LOCAL_TINY_STOCK_IDENTITY_BLOCKED,1070660540,1201A906-001-40,0.0,Tiny produto.obter.estoque / LK | CONTROLE ESTOQUE,"Tiny exact unique readback succeeded, but Shopify/Tiny identity remains blocked by previous status BLOCKED_SHOPIFY_DUPLICATE_LIVE_FULL",1,0,2026-06-16T18:02:22.878592Z
PROMOTED_TINY_UNIQUE_INTERNAL_CONSULT_IDENTITY_BLOCKED,1201A906-001-41,tenis-asics-gel-1130-black-pure-silver-prata,Tênis ASICS Gel-1130 Black Pure Silver Prata,41,BLOCKED_SHOPIFY_DUPLICATE_LIVE_FULL,CONSULTABLE_LOCAL_TINY_STOCK_IDENTITY_BLOCKED,1070660545,1201A906-001-41,0.0,Tiny produto.obter.estoque / LK | CONTROLE ESTOQUE,"Tiny exact unique readback succeeded, but Shopify/Tiny identity remains blocked by previous status BLOCKED_SHOPIFY_DUPLICATE_LIVE_FULL",1,0,2026-06-16T18:02:22.878592Z
PROMOTED_TINY_UNIQUE_INTERNAL_CONSULT_IDENTITY_BLOCKED,1201A906-001-42,tenis-asics-gel-1130-black-pure-silver-prata,Tênis ASICS Gel-1130 Black Pure Silver Prata,42,BLOCKED_SHOPIFY_DUPLICATE_LIVE_FULL,CONSULTABLE_LOCAL_TINY_STOCK_IDENTITY_BLOCKED,1070660550,1201A906-001-42,0.0,Tiny produto.obter.estoque / LK | CONTROLE ESTOQUE,"Tiny exact unique readback succeeded, but Shopify/Tiny identity remains blocked by previous status BLOCKED_SHOPIFY_DUPLICATE_LIVE_FULL",1,0,2026-06-16T18:02:22.878592Z
PROMOTED_TINY_UNIQUE_INTERNAL_CONSULT_IDENTITY_BLOCKED,1201A906-001-43,tenis-asics-gel-1130-black-pure-silver-prata,Tênis ASICS Gel-1130 Black Pure Silver Prata,43,BLOCKED_SHOPIFY_DUPLICATE_LIVE_FULL,CONSULTABLE_LOCAL_TINY_STOCK_IDENTITY_BLOCKED,1070660556,1201A906-001-43,0.0,Tiny produto.obter.estoque / LK | CONTROLE ESTOQUE,"Tiny exact unique readback succeeded, but Shopify/Tiny identity remains blocked by previous status BLOCKED_SHOPIFY_DUPLICATE_LIVE_FULL",1,0,2026-06-16T18:02:22.878592Z
PROMOTED_TINY_UNIQUE_INTERNAL_CONSULT_IDENTITY_BLOCKED,1201A906-001-44,tenis-asics-gel-1130-black-pure-silver-prata,Tênis ASICS Gel-1130 Black Pure Silver Prata,44,BLOCKED_SHOPIFY_DUPLICATE_LIVE_FULL,CONSULTABLE_LOCAL_TINY_STOCK_IDENTITY_BLOCKED,1070660562,1201A906-001-44,0.0,Tiny produto.obter.estoque / LK | CONTROLE ESTOQUE,"Tiny exact unique readback succeeded, but Shopify/Tiny identity remains blocked by previous status BLOCKED_SHOPIFY_DUPLICATE_LIVE_FULL",1,0,2026-06-16T18:02:22.878592Z
CLASSIFIED_PARENT_BASE_NON_STOCK_VARIANT,1201A933-100,tenis-asics-gel-1130-white-black-silver-prata,Tênis ASICS Gel-1130 White Black Silver Prata,parent/base,UNRESOLVED_LIVE_FULL,CONSULTABLE_LOCAL_PARENT_BASE_NO_STOCK_VARIANT,,,,none_not_stock_variant,parent/base line is not a sellable size variant; keep searchable internally without stock promise,1,0,2026-06-16T18:02:22.878592Z
PROMOTED_TINY_UNIQUE_INTERNAL_CONSULT_IDENTITY_BLOCKED,1201A933-100-34,tenis-asics-gel-1130-white-black-silver-prata,Tênis ASICS Gel-1130 White Black Silver Prata,34,BLOCKED_SHOPIFY_DUPLICATE_LIVE_FULL,CONSULTABLE_LOCAL_TINY_STOCK_IDENTITY_BLOCKED,1070660185,1201A933-100-34,0.0,Tiny produto.obter.estoque / LK | CONTROLE ESTOQUE,"Tiny exact unique readback succeeded, but Shopify/Tiny identity remains blocked by previous status BLOCKED_SHOPIFY_DUPLICATE_LIVE_FULL",1,0,2026-06-16T18:02:22.878592Z
PROMOTED_TINY_UNIQUE_INTERNAL_CONSULT_IDENTITY_BLOCKED,1201A933-100-35,tenis-asics-gel-1130-white-black-silver-prata,Tênis ASICS Gel-1130 White Black Silver Prata,35,BLOCKED_SHOPIFY_DUPLICATE_LIVE_FULL,CONSULTABLE_LOCAL_TINY_STOCK_IDENTITY_BLOCKED,1070660190,1201A933-100-35,0.0,Tiny produto.obter.estoque / LK | CONTROLE ESTOQUE,"Tiny exact unique readback succeeded, but Shopify/Tiny identity remains blocked by previous status BLOCKED_SHOPIFY_DUPLICATE_LIVE_FULL",1,0,2026-06-16T18:02:22.878592Z
PROMOTED_TINY_UNIQUE_INTERNAL_CONSULT_IDENTITY_BLOCKED,1201A933-100-36,tenis-asics-gel-1130-white-black-silver-prata,Tênis ASICS Gel-1130 White Black Silver Prata,36,BLOCKED_SHOPIFY_DUPLICATE_LIVE_FULL,CONSULTABLE_LOCAL_TINY_STOCK_IDENTITY_BLOCKED,1070660195,1201A933-100-36,0.0,Tiny produto.obter.estoque / LK | CONTROLE ESTOQUE,"Tiny exact unique readback succeeded, but Shopify/Tiny identity remains blocked by previous status BLOCKED_SHOPIFY_DUPLICATE_LIVE_FULL",1,0,2026-06-16T18:02:22.878592Z
PROMOTED_TINY_UNIQUE_INTERNAL_CONSULT_IDENTITY_BLOCKED,1201A933-100-37,tenis-asics-gel-1130-white-black-silver-prata,Tênis ASICS Gel-1130 White Black Silver Prata,37,BLOCKED_SHOPIFY_DUPLICATE_LIVE_FULL,CONSULTABLE_LOCAL_TINY_STOCK_IDENTITY_BLOCKED,1070660200,1201A933-100-37,0.0,Tiny produto.obter.estoque / LK | CONTROLE ESTOQUE,"Tiny exact unique readback succeeded, but Shopify/Tiny identity remains blocked by previous status BLOCKED_SHOPIFY_DUPLICATE_LIVE_FULL",1,0,2026-06-16T18:02:22.878592Z
PROMOTED_TINY_UNIQUE_INTERNAL_CONSULT_IDENTITY_BLOCKED,1201A933-100-38,tenis-asics-gel-1130-white-black-silver-prata,Tênis ASICS Gel-1130 White Black Silver Prata,38,BLOCKED_SHOPIFY_DUPLICATE_LIVE_FULL,CONSULTABLE_LOCAL_TINY_STOCK_IDENTITY_BLOCKED,1070660205,1201A933-100-38,0.0,Tiny produto.obter.estoque / LK | CONTROLE ESTOQUE,"Tiny exact unique readback succeeded, but Shopify/Tiny identity remains blocked by previous status BLOCKED_SHOPIFY_DUPLICATE_LIVE_FULL",1,0,2026-06-16T18:02:22.878592Z
PROMOTED_TINY_UNIQUE_INTERNAL_CONSULT_IDENTITY_BLOCKED,1201A933-100-39,tenis-asics-gel-1130-white-black-silver-prata,Tênis ASICS Gel-1130 White Black Silver Prata,39,BLOCKED_SHOPIFY_DUPLICATE_LIVE_FULL,CONSULTABLE_LOCAL_TINY_STOCK_IDENTITY_BLOCKED,1070660210,1201A933-100-39,0.0,Tiny produto.obter.estoque / LK | CONTROLE ESTOQUE,"Tiny exact unique readback succeeded, but Shopify/Tiny identity remains blocked by previous status BLOCKED_SHOPIFY_DUPLICATE_LIVE_FULL",1,0,2026-06-16T18:02:22.878592Z
PROMOTED_TINY_UNIQUE_INTERNAL_CONSULT_IDENTITY_BLOCKED,1201A933-100-40,tenis-asics-gel-1130-white-black-silver-prata,Tênis ASICS Gel-1130 White Black Silver Prata,40,BLOCKED_SHOPIFY_DUPLICATE_LIVE_FULL,CONSULTABLE_LOCAL_TINY_STOCK_IDENTITY_BLOCKED,1070660215,1201A933-100-40,0.0,Tiny produto.obter.estoque / LK | CONTROLE ESTOQUE,"Tiny exact unique readback succeeded, but Shopify/Tiny identity remains blocked by previous status BLOCKED_SHOPIFY_DUPLICATE_LIVE_FULL",1,0,2026-06-16T18:02:22.878592Z
PROMOTED_TINY_UNIQUE_INTERNAL_CONSULT_IDENTITY_BLOCKED,1201A933-100-41,tenis-asics-gel-1130-white-black-silver-prata,Tênis ASICS Gel-1130 White Black Silver Prata,41,BLOCKED_SHOPIFY_DUPLICATE_LIVE_FULL,CONSULTABLE_LOCAL_TINY_STOCK_IDENTITY_BLOCKED,1070660220,1201A933-100-41,0.0,Tiny produto.obter.estoque / LK | CONTROLE ESTOQUE,"Tiny exact unique readback succeeded, but Shopify/Tiny identity remains blocked by previous status BLOCKED_SHOPIFY_DUPLICATE_LIVE_FULL",1,0,2026-06-16T18:02:22.878592Z
PROMOTED_TINY_UNIQUE_INTERNAL_CONSULT_IDENTITY_BLOCKED,1201A933-100-42,tenis-asics-gel-1130-white-black-silver-prata,Tênis ASICS Gel-1130 White Black Silver Prata,42,BLOCKED_SHOPIFY_DUPLICATE_LIVE_FULL,CONSULTABLE_LOCAL_TINY_STOCK_IDENTITY_BLOCKED,1070660225,1201A933-100-42,0.0,Tiny produto.obter.estoque / LK | CONTROLE ESTOQUE,"Tiny exact unique readback succeeded, but Shopify/Tiny identity remains blocked by previous status BLOCKED_SHOPIFY_DUPLICATE_LIVE_FULL",1,0,2026-06-16T18:02:22.878592Z
PROMOTED_TINY_UNIQUE_INTERNAL_CONSULT_IDENTITY_BLOCKED,1201A933-100-43,tenis-asics-gel-1130-white-black-silver-prata,Tênis ASICS Gel-1130 White Black Silver Prata,43,BLOCKED_SHOPIFY_DUPLICATE_LIVE_FULL,CONSULTABLE_LOCAL_TINY_STOCK_IDENTITY_BLOCKED,1070660230,1201A933-100-43,0.0,Tiny produto.obter.estoque / LK | CONTROLE ESTOQUE,"Tiny exact unique readback succeeded, but Shopify/Tiny identity remains blocked by previous status BLOCKED_SHOPIFY_DUPLICATE_LIVE_FULL",1,0,2026-06-16T18:02:22.878592Z
PROMOTED_TINY_UNIQUE_INTERNAL_CONSULT_IDENTITY_BLOCKED,1201A933-100-44,tenis-asics-gel-1130-white-black-silver-prata,Tênis ASICS Gel-1130 White Black Silver Prata,44,BLOCKED_SHOPIFY_DUPLICATE_LIVE_FULL,CONSULTABLE_LOCAL_TINY_STOCK_IDENTITY_BLOCKED,1070660235,1201A933-100-44,0.0,Tiny produto.obter.estoque / LK | CONTROLE ESTOQUE,"Tiny exact unique readback succeeded, but Shopify/Tiny identity remains blocked by previous status BLOCKED_SHOPIFY_DUPLICATE_LIVE_FULL",1,0,2026-06-16T18:02:22.878592Z
CLASSIFIED_PARENT_BASE_NON_STOCK_VARIANT,1201A256-113,tenis-asics-gel-1130-white-clay-canyon-branco,Tênis ASICS Gel-1130 White Clay Canyon Branco,parent/base,UNRESOLVED_LIVE_FULL,CONSULTABLE_LOCAL_PARENT_BASE_NO_STOCK_VARIANT,,,,none_not_stock_variant,parent/base line is not a sellable size variant; keep searchable internally without stock promise,1,0,2026-06-16T18:02:22.878592Z
CLASSIFIED_PARENT_BASE_NON_STOCK_VARIANT,1201B020-100,tenis-asics-gel-1130-white-pure-silver-prata,Tênis ASICS Gel-1130 White Pure Silver Prata,parent/base,UNRESOLVED_LIVE_FULL,CONSULTABLE_LOCAL_PARENT_BASE_NO_STOCK_VARIANT,,,,none_not_stock_variant,parent/base line is not a sellable size variant; keep searchable internally without stock promise,1,0,2026-06-16T18:02:22.878592Z
PROMOTED_TINY_UNIQUE_INTERNAL_CONSULT_IDENTITY_BLOCKED,1203A766200,tenis-asics-gel-kayano-14-x-senna-white-red-branco,Tênis Asics Gel-Kayano 14 x Senna White Red Branco,35,BLOCKED_SHOPIFY_DUPLICATE_LIVE_FULL,CONSULTABLE_LOCAL_TINY_STOCK_IDENTITY_BLOCKED,1060995990,1203A766200,0.0,Tiny produto.obter.estoque / LK | CONTROLE ESTOQUE,"Tiny exact unique readback succeeded, but Shopify/Tiny identity remains blocked by previous status BLOCKED_SHOPIFY_DUPLICATE_LIVE_FULL",1,0,2026-06-16T18:02:22.878592Z
CLASSIFIED_PARENT_BASE_NON_STOCK_VARIANT,1201A789-020,tenis-asics-gel-nyc-graphite-grey-black-preto,Tênis ASICS Gel-NYC Graphite Grey Black Preto,parent/base,UNRESOLVED_LIVE_FULL,CONSULTABLE_LOCAL_PARENT_BASE_NO_STOCK_VARIANT,,,,none_not_stock_variant,parent/base line is not a sellable size variant; keep searchable internally without stock promise,1,0,2026-06-16T18:02:22.878592Z
CLASSIFIED_PARENT_BASE_NON_STOCK_VARIANT,1203B011-100,tenis-asics-marvel-vs-capcom-x-kith-x-asics-gel-kayano-14-ryu-branco,Tênis ASICS Marvel vs. Bonécom x Kith x ASICS Gel Kayano 14 Ryu Branco,parent/base,UNRESOLVED_LIVE_FULL,CONSULTABLE_LOCAL_PARENT_BASE_NO_STOCK_VARIANT,,,,none_not_stock_variant,parent/base line is not a sellable size variant; keep searchable internally without stock promise,1,0,2026-06-16T18:02:22.878592Z
CLASSIFIED_PARENT_BASE_NON_STOCK_VARIANT,ID2534,tenis-bad-bunny-x-adidas-campus-the-last-campus-marrom,Tênis Bad Bunny x adidas Campus 'The Last Campus' Marrom,parent/base,UNRESOLVED_LIVE_FULL,CONSULTABLE_LOCAL_PARENT_BASE_NO_STOCK_VARIANT,,,,none_not_stock_variant,parent/base line is not a sellable size variant; keep searchable internally without stock promise,1,0,2026-06-16T18:02:22.878592Z
CLASSIFIED_PARENT_BASE_NON_STOCK_VARIANT,IO7847-001,tenis-jordan-1-retro-high-og-sp-fragment-x-union-la-sport-royal,Tênis Jordan 1 Retro High OG SP Fragment x Union LA Sport Royal,parent/base,UNRESOLVED_LIVE_FULL,CONSULTABLE_LOCAL_PARENT_BASE_NO_STOCK_VARIANT,,,,none_not_stock_variant,parent/base line is not a sellable size variant; keep searchable internally without stock promise,1,0,2026-06-16T18:02:22.878592Z
CLASSIFIED_PARENT_BASE_NON_STOCK_VARIANT,FV5104-100,tenis-jordan-11-retro-low-university-blue-2026-azul,Tênis Jordan 11 Retro Low University Blue 2026 Azul,parent/base,UNRESOLVED_LIVE_FULL,CONSULTABLE_LOCAL_PARENT_BASE_NO_STOCK_VARIANT,,,,none_not_stock_variant,parent/base line is not a sellable size variant; keep searchable internally without stock promise,1,0,2026-06-16T18:02:22.878592Z
CLASSIFIED_PARENT_BASE_NON_STOCK_VARIANT,FV5029-500,tenis-jordan-4-retro-lakers-roxo,Tênis Jordan 4 Retro Lakers Roxo,parent/base,UNRESOLVED_LIVE_FULL,CONSULTABLE_LOCAL_PARENT_BASE_NO_STOCK_VARIANT,,,,none_not_stock_variant,parent/base line is not a sellable size variant; keep searchable internally without stock promise,1,0,2026-06-16T18:02:22.878592Z
CLASSIFIED_PARENT_BASE_NON_STOCK_VARIANT,FQ8138-600,tenis-jordan-4-retro-toro-bravo-2026-vermelho,Tênis Jordan 4 Retro Toro Bravo 2026 Vermelho,parent/base,UNRESOLVED_LIVE_FULL,CONSULTABLE_LOCAL_PARENT_BASE_NO_STOCK_VARIANT,,,,none_not_stock_variant,parent/base line is not a sellable size variant; keep searchable internally without stock promise,1,0,2026-06-16T18:02:22.878592Z
PROMOTED_TINY_UNIQUE_INTERNAL_CONSULT_IDENTITY_BLOCKED,FQ8138-600-34,tenis-jordan-4-retro-toro-bravo-2026-vermelho,Tênis Jordan 4 Retro Toro Bravo 2026 Vermelho,34,BLOCKED_SHOPIFY_DUPLICATE_LIVE_FULL,CONSULTABLE_LOCAL_TINY_STOCK_IDENTITY_BLOCKED,1070661253,FQ8138-600-34,0.0,Tiny produto.obter.estoque / LK | CONTROLE ESTOQUE,"Tiny exact unique readback succeeded, but Shopify/Tiny identity remains blocked by previous status BLOCKED_SHOPIFY_DUPLICATE_LIVE_FULL",1,0,2026-06-16T18:02:22.878592Z
PROMOTED_TINY_UNIQUE_INTERNAL_CONSULT_IDENTITY_BLOCKED,FQ8138-600-35,tenis-jordan-4-retro-toro-bravo-2026-vermelho,Tênis Jordan 4 Retro Toro Bravo 2026 Vermelho,35,BLOCKED_SHOPIFY_DUPLICATE_LIVE_FULL,CONSULTABLE_LOCAL_TINY_STOCK_IDENTITY_BLOCKED,1070661258,FQ8138-600-35,0.0,Tiny produto.obter.estoque / LK | CONTROLE ESTOQUE,"Tiny exact unique readback succeeded, but Shopify/Tiny identity remains blocked by previous status BLOCKED_SHOPIFY_DUPLICATE_LIVE_FULL",1,0,2026-06-16T18:02:22.878592Z
