product_id,offer_id,missing_attributes,issue_instance_count,shopify_exact_sku_match_count,shopify_active_match_count,shopify_product_title,shopify_handle,shopify_variant_title,decision_state,suggested_attributes,evidence,write_allowed_now
online:pt:BR:HM4743101,HM4743101,age group;gender;size,6,1,1,Tênis Levi's x Nike Air Max 95 OG Light Orewood Brown Denim Branco,tenis-levis-x-nike-air-max-95-og-light-orewood-brown-denim,35,candidate_medium_confidence_attr_preview_needs_review,"{""sizes"": [""35""], ""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",False
online:pt:BR:HM4743102,HM4743102,age group;gender;size,6,1,1,Tênis Levi's x Nike Air Max 95 OG Light Orewood Brown Denim Branco,tenis-levis-x-nike-air-max-95-og-light-orewood-brown-denim,36,candidate_medium_confidence_attr_preview_needs_review,"{""sizes"": [""36""], ""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",False
online:pt:BR:HM4743103,HM4743103,age group;gender;size,6,1,1,Tênis Levi's x Nike Air Max 95 OG Light Orewood Brown Denim Branco,tenis-levis-x-nike-air-max-95-og-light-orewood-brown-denim,37,candidate_medium_confidence_attr_preview_needs_review,"{""sizes"": [""37""], ""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",False
online:pt:BR:HM4743104,HM4743104,age group;gender;size,6,1,1,Tênis Levi's x Nike Air Max 95 OG Light Orewood Brown Denim Branco,tenis-levis-x-nike-air-max-95-og-light-orewood-brown-denim,38,candidate_medium_confidence_attr_preview_needs_review,"{""sizes"": [""38""], ""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",False
online:pt:BR:HM4743105,HM4743105,age group;gender;size,6,1,1,Tênis Levi's x Nike Air Max 95 OG Light Orewood Brown Denim Branco,tenis-levis-x-nike-air-max-95-og-light-orewood-brown-denim,39,candidate_medium_confidence_attr_preview_needs_review,"{""sizes"": [""39""], ""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",False
online:pt:BR:HM4743106,HM4743106,age group;gender;size,6,1,1,Tênis Levi's x Nike Air Max 95 OG Light Orewood Brown Denim Branco,tenis-levis-x-nike-air-max-95-og-light-orewood-brown-denim,40,candidate_medium_confidence_attr_preview_needs_review,"{""sizes"": [""40""], ""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",False
online:pt:BR:HM4743107,HM4743107,age group;gender;size,6,1,1,Tênis Levi's x Nike Air Max 95 OG Light Orewood Brown Denim Branco,tenis-levis-x-nike-air-max-95-og-light-orewood-brown-denim,41,candidate_medium_confidence_attr_preview_needs_review,"{""sizes"": [""41""], ""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",False
online:pt:BR:HM4743108,HM4743108,age group;gender;size,6,1,1,Tênis Levi's x Nike Air Max 95 OG Light Orewood Brown Denim Branco,tenis-levis-x-nike-air-max-95-og-light-orewood-brown-denim,42,candidate_medium_confidence_attr_preview_needs_review,"{""sizes"": [""42""], ""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",False
online:pt:BR:HM4743109,HM4743109,age group;gender;size,6,1,1,Tênis Levi's x Nike Air Max 95 OG Light Orewood Brown Denim Branco,tenis-levis-x-nike-air-max-95-og-light-orewood-brown-denim,43,candidate_medium_confidence_attr_preview_needs_review,"{""sizes"": [""43""], ""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",False
online:pt:BR:HM4743110,HM4743110,age group;gender;size,6,1,1,Tênis Levi's x Nike Air Max 95 OG Light Orewood Brown Denim Branco,tenis-levis-x-nike-air-max-95-og-light-orewood-brown-denim,44,candidate_medium_confidence_attr_preview_needs_review,"{""sizes"": [""44""], ""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",False
online:pt:BR:HM4743400,HM4743400,age group;gender;size,6,1,1,Tênis Levi's x Nike Air Max 95 OG Obsidian Denim Azul,tenis-levis-x-nike-air-max-95-og-obsidian-denim-casual,34,candidate_medium_confidence_attr_preview_needs_review,"{""sizes"": [""34""], ""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",False
online:pt:BR:HM4743401,HM4743401,age group;gender;size,6,1,1,Tênis Levi's x Nike Air Max 95 OG Obsidian Denim Azul,tenis-levis-x-nike-air-max-95-og-obsidian-denim-casual,35,candidate_medium_confidence_attr_preview_needs_review,"{""sizes"": [""35""], ""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",False
online:pt:BR:HM4743402,HM4743402,age group;gender;size,6,1,1,Tênis Levi's x Nike Air Max 95 OG Obsidian Denim Azul,tenis-levis-x-nike-air-max-95-og-obsidian-denim-casual,36,candidate_medium_confidence_attr_preview_needs_review,"{""sizes"": [""36""], ""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",False
online:pt:BR:HM4743403,HM4743403,age group;gender;size,6,1,1,Tênis Levi's x Nike Air Max 95 OG Obsidian Denim Azul,tenis-levis-x-nike-air-max-95-og-obsidian-denim-casual,37,candidate_medium_confidence_attr_preview_needs_review,"{""sizes"": [""37""], ""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",False
online:pt:BR:HM4743404,HM4743404,age group;gender;size,6,1,1,Tênis Levi's x Nike Air Max 95 OG Obsidian Denim Azul,tenis-levis-x-nike-air-max-95-og-obsidian-denim-casual,38,candidate_medium_confidence_attr_preview_needs_review,"{""sizes"": [""38""], ""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",False
online:pt:BR:HM4743405,HM4743405,age group;gender;size,6,1,1,Tênis Levi's x Nike Air Max 95 OG Obsidian Denim Azul,tenis-levis-x-nike-air-max-95-og-obsidian-denim-casual,39,candidate_medium_confidence_attr_preview_needs_review,"{""sizes"": [""39""], ""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",False
online:pt:BR:HM4743406,HM4743406,age group;gender;size,6,1,1,Tênis Levi's x Nike Air Max 95 OG Obsidian Denim Azul,tenis-levis-x-nike-air-max-95-og-obsidian-denim-casual,40,candidate_medium_confidence_attr_preview_needs_review,"{""sizes"": [""40""], ""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",False
online:pt:BR:HM4743407,HM4743407,age group;gender;size,6,1,1,Tênis Levi's x Nike Air Max 95 OG Obsidian Denim Azul,tenis-levis-x-nike-air-max-95-og-obsidian-denim-casual,41,candidate_medium_confidence_attr_preview_needs_review,"{""sizes"": [""41""], ""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",False
online:pt:BR:HM4743408,HM4743408,age group;gender;size,6,1,1,Tênis Levi's x Nike Air Max 95 OG Obsidian Denim Azul,tenis-levis-x-nike-air-max-95-og-obsidian-denim-casual,42,candidate_medium_confidence_attr_preview_needs_review,"{""sizes"": [""42""], ""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",False
online:pt:BR:HM4743409,HM4743409,age group;gender;size,6,1,1,Tênis Levi's x Nike Air Max 95 OG Obsidian Denim Azul,tenis-levis-x-nike-air-max-95-og-obsidian-denim-casual,43,candidate_medium_confidence_attr_preview_needs_review,"{""sizes"": [""43""], ""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",False
online:pt:BR:HM4743410,HM4743410,age group;gender;size,6,1,1,Tênis Levi's x Nike Air Max 95 OG Obsidian Denim Azul,tenis-levis-x-nike-air-max-95-og-obsidian-denim-casual,44,candidate_medium_confidence_attr_preview_needs_review,"{""sizes"": [""44""], ""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",False
online:pt:BR:HM5973-603-1,HM5973-603-1,age group;gender;size,6,1,1,Tênis Nike Vomero Premium Hyper Pink Rosa,tenis-nike-vomero-premium-hyper-pink-rosa,34,candidate_medium_confidence_attr_preview_needs_review,"{""sizes"": [""34""], ""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",False
online:pt:BR:HM5973-603-2,HM5973-603-2,age group;gender;size,6,1,1,Tênis Nike Vomero Premium Hyper Pink Rosa,tenis-nike-vomero-premium-hyper-pink-rosa,35,candidate_medium_confidence_attr_preview_needs_review,"{""sizes"": [""35""], ""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",False
online:pt:BR:HM5973-603-3,HM5973-603-3,age group;gender;size,6,1,1,Tênis Nike Vomero Premium Hyper Pink Rosa,tenis-nike-vomero-premium-hyper-pink-rosa,36,candidate_medium_confidence_attr_preview_needs_review,"{""sizes"": [""36""], ""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",False
online:pt:BR:HM5973-603-4,HM5973-603-4,age group;gender;size,6,1,1,Tênis Nike Vomero Premium Hyper Pink Rosa,tenis-nike-vomero-premium-hyper-pink-rosa,37,candidate_medium_confidence_attr_preview_needs_review,"{""sizes"": [""37""], ""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",False
online:pt:BR:HM5973-603-5,HM5973-603-5,age group;gender;size,6,1,1,Tênis Nike Vomero Premium Hyper Pink Rosa,tenis-nike-vomero-premium-hyper-pink-rosa,38,candidate_medium_confidence_attr_preview_needs_review,"{""sizes"": [""38""], ""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",False
online:pt:BR:HM5973-603-6,HM5973-603-6,age group;gender;size,6,1,1,Tênis Nike Vomero Premium Hyper Pink Rosa,tenis-nike-vomero-premium-hyper-pink-rosa,39,candidate_medium_confidence_attr_preview_needs_review,"{""sizes"": [""39""], ""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",False
online:pt:BR:HM5973-603-7,HM5973-603-7,age group;gender;size,6,1,1,Tênis Nike Vomero Premium Hyper Pink Rosa,tenis-nike-vomero-premium-hyper-pink-rosa,40,candidate_medium_confidence_attr_preview_needs_review,"{""sizes"": [""40""], ""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",False
online:pt:BR:HM5973-603-8,HM5973-603-8,age group;gender;size,6,1,1,Tênis Nike Vomero Premium Hyper Pink Rosa,tenis-nike-vomero-premium-hyper-pink-rosa,41,candidate_medium_confidence_attr_preview_needs_review,"{""sizes"": [""41""], ""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",False
online:pt:BR:HM5973-603-9,HM5973-603-9,age group;gender;size,6,1,1,Tênis Nike Vomero Premium Hyper Pink Rosa,tenis-nike-vomero-premium-hyper-pink-rosa,42,candidate_medium_confidence_attr_preview_needs_review,"{""sizes"": [""42""], ""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",False
online:pt:BR:HQ2050-001-1,HQ2050-001-1,age group;gender;size,6,1,1,Tênis Nike Vomero Premium Black Volt Preto,tenis-nike-vomero-premium-black-volt-preto,34,candidate_medium_confidence_attr_preview_needs_review,"{""sizes"": [""34""], ""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",False
online:pt:BR:HQ2050-001-10,HQ2050-001-10,age group;gender;size,6,1,1,Tênis Nike Vomero Premium Black Volt Preto,tenis-nike-vomero-premium-black-volt-preto,43,candidate_medium_confidence_attr_preview_needs_review,"{""sizes"": [""43""], ""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",False
online:pt:BR:HQ2050-001-11,HQ2050-001-11,age group;gender;size,6,1,1,Tênis Nike Vomero Premium Black Volt Preto,tenis-nike-vomero-premium-black-volt-preto,44,candidate_medium_confidence_attr_preview_needs_review,"{""sizes"": [""44""], ""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",False
online:pt:BR:HQ2050-001-12,HQ2050-001-12,age group;gender;size,6,1,1,Tênis Nike Vomero Premium Black Volt Preto,tenis-nike-vomero-premium-black-volt-preto,45,candidate_medium_confidence_attr_preview_needs_review,"{""sizes"": [""45""], ""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",False
online:pt:BR:HQ2050-001-13,HQ2050-001-13,age group;gender;size,6,1,1,Tênis Nike Vomero Premium Black Volt Preto,tenis-nike-vomero-premium-black-volt-preto,46,candidate_medium_confidence_attr_preview_needs_review,"{""sizes"": [""46""], ""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",False
online:pt:BR:HQ2050-001-15,HQ2050-001-15,age group;gender;size,6,1,1,Tênis Nike Vomero Premium Black Volt Preto,tenis-nike-vomero-premium-black-volt-preto,40.5,candidate_medium_confidence_attr_preview_needs_review,"{""sizes"": [""40.5""], ""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",False
online:pt:BR:HQ2050-001-2,HQ2050-001-2,age group;gender;size,6,1,1,Tênis Nike Vomero Premium Black Volt Preto,tenis-nike-vomero-premium-black-volt-preto,35,candidate_medium_confidence_attr_preview_needs_review,"{""sizes"": [""35""], ""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",False
online:pt:BR:HQ2050-001-3,HQ2050-001-3,age group;gender;size,6,1,1,Tênis Nike Vomero Premium Black Volt Preto,tenis-nike-vomero-premium-black-volt-preto,36,candidate_medium_confidence_attr_preview_needs_review,"{""sizes"": [""36""], ""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",False
online:pt:BR:HQ2050-001-4,HQ2050-001-4,age group;gender;size,6,1,1,Tênis Nike Vomero Premium Black Volt Preto,tenis-nike-vomero-premium-black-volt-preto,37,candidate_medium_confidence_attr_preview_needs_review,"{""sizes"": [""37""], ""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",False
online:pt:BR:HQ2050-001-5,HQ2050-001-5,age group;gender;size,6,1,1,Tênis Nike Vomero Premium Black Volt Preto,tenis-nike-vomero-premium-black-volt-preto,38,candidate_medium_confidence_attr_preview_needs_review,"{""sizes"": [""38""], ""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",False
online:pt:BR:HQ2050-001-6,HQ2050-001-6,age group;gender;size,6,1,1,Tênis Nike Vomero Premium Black Volt Preto,tenis-nike-vomero-premium-black-volt-preto,39,candidate_medium_confidence_attr_preview_needs_review,"{""sizes"": [""39""], ""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",False
online:pt:BR:HQ2050-001-7,HQ2050-001-7,age group;gender;size,6,1,1,Tênis Nike Vomero Premium Black Volt Preto,tenis-nike-vomero-premium-black-volt-preto,40,candidate_medium_confidence_attr_preview_needs_review,"{""sizes"": [""40""], ""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",False
online:pt:BR:HQ2050-001-8,HQ2050-001-8,age group;gender;size,6,1,1,Tênis Nike Vomero Premium Black Volt Preto,tenis-nike-vomero-premium-black-volt-preto,41,candidate_medium_confidence_attr_preview_needs_review,"{""sizes"": [""41""], ""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",False
online:pt:BR:HQ2050-001-9,HQ2050-001-9,age group;gender;size,6,1,1,Tênis Nike Vomero Premium Black Volt Preto,tenis-nike-vomero-premium-black-volt-preto,42,candidate_medium_confidence_attr_preview_needs_review,"{""sizes"": [""42""], ""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",False
online:pt:BR:HQ2050-101,HQ2050-101,age group;gender;size,6,1,1,Tênis Nike Vomero Premium White Lapis Total Orange Off White,tenis-nike-vomero-premium-white-lapis-total-orange-off-white,42,candidate_medium_confidence_attr_preview_needs_review,"{""sizes"": [""42""], ""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",False
online:pt:BR:HQ2050-102,HQ2050-102,age group;gender;size,6,1,1,Tênis Nike Vomero Premium White Lapis Total Orange Off White,tenis-nike-vomero-premium-white-lapis-total-orange-off-white,38,candidate_medium_confidence_attr_preview_needs_review,"{""sizes"": [""38""], ""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",False
online:pt:BR:HQ2050-103,HQ2050-103,age group;gender;size,6,1,1,Tênis Nike Vomero Premium White Lapis Total Orange Off White,tenis-nike-vomero-premium-white-lapis-total-orange-off-white,39,candidate_medium_confidence_attr_preview_needs_review,"{""sizes"": [""39""], ""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",False
online:pt:BR:HQ2050-104,HQ2050-104,age group;gender;size,6,1,1,Tênis Nike Vomero Premium White Lapis Total Orange Off White,tenis-nike-vomero-premium-white-lapis-total-orange-off-white,40,candidate_medium_confidence_attr_preview_needs_review,"{""sizes"": [""40""], ""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",False
online:pt:BR:HQ2050-105,HQ2050-105,age group;gender;size,6,1,1,Tênis Nike Vomero Premium White Lapis Total Orange Off White,tenis-nike-vomero-premium-white-lapis-total-orange-off-white,41,candidate_medium_confidence_attr_preview_needs_review,"{""sizes"": [""41""], ""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",False
online:pt:BR:HQ2050-106,HQ2050-106,age group;gender;size,6,1,1,Tênis Nike Vomero Premium White Lapis Total Orange Off White,tenis-nike-vomero-premium-white-lapis-total-orange-off-white,43,candidate_medium_confidence_attr_preview_needs_review,"{""sizes"": [""43""], ""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",False
online:pt:BR:HQ2050-107,HQ2050-107,age group;gender;size,6,1,1,Tênis Nike Vomero Premium White Lapis Total Orange Off White,tenis-nike-vomero-premium-white-lapis-total-orange-off-white,44,candidate_medium_confidence_attr_preview_needs_review,"{""sizes"": [""44""], ""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",False
online:pt:BR:HQ2050-108,HQ2050-108,age group;gender;size,6,1,1,Tênis Nike Vomero Premium White Lapis Total Orange Off White,tenis-nike-vomero-premium-white-lapis-total-orange-off-white,45,candidate_medium_confidence_attr_preview_needs_review,"{""sizes"": [""45""], ""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",False
online:pt:BR:HQ3490-099-1,HQ3490-099-1,age group;gender;size,6,1,1,Tênis Nike Cortez SE Tiempo Pack Metallic Cool Grey Cinza,tenis-nike-cortez-se-tiempo-pack-metallic-cool-grey-cinza,38,candidate_medium_confidence_attr_preview_needs_review,"{""sizes"": [""38""], ""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",False
online:pt:BR:HQ3490-099-2,HQ3490-099-2,age group;gender;size,6,1,1,Tênis Nike Cortez SE Tiempo Pack Metallic Cool Grey Cinza,tenis-nike-cortez-se-tiempo-pack-metallic-cool-grey-cinza,39,candidate_medium_confidence_attr_preview_needs_review,"{""sizes"": [""39""], ""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",False
online:pt:BR:HQ3490-099-3,HQ3490-099-3,age group;gender;size,6,1,1,Tênis Nike Cortez SE Tiempo Pack Metallic Cool Grey Cinza,tenis-nike-cortez-se-tiempo-pack-metallic-cool-grey-cinza,40,candidate_medium_confidence_attr_preview_needs_review,"{""sizes"": [""40""], ""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",False
online:pt:BR:HQ3490-099-4,HQ3490-099-4,age group;gender;size,6,1,1,Tênis Nike Cortez SE Tiempo Pack Metallic Cool Grey Cinza,tenis-nike-cortez-se-tiempo-pack-metallic-cool-grey-cinza,41,candidate_medium_confidence_attr_preview_needs_review,"{""sizes"": [""41""], ""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",False
online:pt:BR:HQ3490-099-5,HQ3490-099-5,age group;gender;size,6,1,1,Tênis Nike Cortez SE Tiempo Pack Metallic Cool Grey Cinza,tenis-nike-cortez-se-tiempo-pack-metallic-cool-grey-cinza,42,candidate_medium_confidence_attr_preview_needs_review,"{""sizes"": [""42""], ""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",False
online:pt:BR:HQ4307-100-34,HQ4307-100-34,age group;gender;size,6,1,1,Slide Nike Mind 001 Sail Bege,slide-nike-mind-001-sail-bege,34,candidate_medium_confidence_attr_preview_needs_review,"{""sizes"": [""34""], ""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",False
