online:pt:BR:OXV-7659742-435,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Nappa Têniss Brown Yellow Amarelo,candidate_wave3_color_title_review,color,"{""color"": ""Amarelo / Marrom""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:OXV-7659742-44,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Nappa Têniss Brown Yellow Amarelo,candidate_wave3_color_title_review,color,"{""color"": ""Amarelo / Marrom""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:OXV-8554206-35,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Metallic Têniss Silver Gold Prateado,candidate_wave3_color_title_review,color,"{""color"": ""Prata / Dourado""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:OXV-8554206-355,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Metallic Têniss Silver Gold Prateado,candidate_wave3_color_title_review,color,"{""color"": ""Prata / Dourado""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:OXV-8554206-36,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Metallic Têniss Silver Gold Prateado,candidate_wave3_color_title_review,color,"{""color"": ""Prata / Dourado""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:OXV-8554206-37,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Metallic Têniss Silver Gold Prateado,candidate_wave3_color_title_review,color,"{""color"": ""Prata / Dourado""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:OXV-8554206-375,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Metallic Têniss Silver Gold Prateado,candidate_wave3_color_title_review,color,"{""color"": ""Prata / Dourado""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:OXV-8554206-38,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Metallic Têniss Silver Gold Prateado,candidate_wave3_color_title_review,color,"{""color"": ""Prata / Dourado""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:OXV-8554206-39,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Metallic Têniss Silver Gold Prateado,candidate_wave3_color_title_review,color,"{""color"": ""Prata / Dourado""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:OXV-8554206-395,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Metallic Têniss Silver Gold Prateado,candidate_wave3_color_title_review,color,"{""color"": ""Prata / Dourado""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:OXV-8554206-40,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Metallic Têniss Silver Gold Prateado,candidate_wave3_color_title_review,color,"{""color"": ""Prata / Dourado""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:OXV-8554206-405,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Metallic Têniss Silver Gold Prateado,candidate_wave3_color_title_review,color,"{""color"": ""Prata / Dourado""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:OXV-8554206-415,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Metallic Têniss Silver Gold Prateado,candidate_wave3_color_title_review,color,"{""color"": ""Prata / Dourado""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:OXV-8554206-42,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Metallic Têniss Silver Gold Prateado,candidate_wave3_color_title_review,color,"{""color"": ""Prata / Dourado""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:OXV-8554206-425,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Metallic Têniss Silver Gold Prateado,candidate_wave3_color_title_review,color,"{""color"": ""Prata / Dourado""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:OXV-8554206-43,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Metallic Têniss Silver Gold Prateado,candidate_wave3_color_title_review,color,"{""color"": ""Prata / Dourado""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:OXV-8554206-435,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Metallic Têniss Silver Gold Prateado,candidate_wave3_color_title_review,color,"{""color"": ""Prata / Dourado""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:OXV-8554206-44,Tênis Onitsuka Tiger x Versace TAI-CHI Sakura Metallic Têniss Silver Gold Prateado,candidate_wave3_color_title_review,color,"{""color"": ""Prata / Dourado""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:PAC-1197278-L,Camiseta Pace Buero Washed Black Preto,candidate_wave3_color_title_review,color,"{""color"": ""Preto""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:PAC-1197278-M,Camiseta Pace Buero Washed Black Preto,candidate_wave3_color_title_review,color,"{""color"": ""Preto""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:PAC-1197278-S,Camiseta Pace Buero Washed Black Preto,candidate_wave3_color_title_review,color,"{""color"": ""Preto""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:PAC-1197278-XL,Camiseta Pace Buero Washed Black Preto,candidate_wave3_color_title_review,color,"{""color"": ""Preto""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:PAC-8218078-L,Camiseta Pace Ex-In Black Preto,candidate_wave3_color_title_review,color,"{""color"": ""Preto""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:PAC-8218078-M,Camiseta Pace Ex-In Black Preto,candidate_wave3_color_title_review,color,"{""color"": ""Preto""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:PAC-8218078-XL,Camiseta Pace Ex-In Black Preto,candidate_wave3_color_title_review,color,"{""color"": ""Preto""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:PAC-8381918-L,Moletom Pace Uniforma Zip Stone Black Preto,candidate_wave3_color_title_review,color,"{""color"": ""Preto""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:PAC-8381918-M,Moletom Pace Uniforma Zip Stone Black Preto,candidate_wave3_color_title_review,color,"{""color"": ""Preto""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:SLCRBVNV-4,Camiseta Slyce Racquet Club Bordada Azul Marinho,candidate_wave3_color_title_review,color,"{""color"": ""Azul""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:SLY-5148126-L,Camiseta Slyce Racquet Club 2.0 Off White,candidate_wave3_color_title_review,color,"{""color"": ""Off White / Branco""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:SST-5213278-L,Camiseta Saint Studio Boxy Supima It's All Good Preto,candidate_wave3_color_title_review,color,"{""color"": ""Preto""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:SST-5213278-M,Camiseta Saint Studio Boxy Supima It's All Good Preto,candidate_wave3_color_title_review,color,"{""color"": ""Preto""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:SST-5213278-S,Camiseta Saint Studio Boxy Supima It's All Good Preto,candidate_wave3_color_title_review,color,"{""color"": ""Preto""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:SST-5213278-XL,Camiseta Saint Studio Boxy Supima It's All Good Preto,candidate_wave3_color_title_review,color,"{""color"": ""Preto""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:YZY-2566238-34,Tênis Adidas Yeezy Boost 350 V2 Earth Marrom,candidate_wave3_color_title_review,color,"{""color"": ""Marrom""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:YZY-2566238-35,Tênis Adidas Yeezy Boost 350 V2 Earth Marrom,candidate_wave3_color_title_review,color,"{""color"": ""Marrom""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:YZY-2566238-36,Tênis Adidas Yeezy Boost 350 V2 Earth Marrom,candidate_wave3_color_title_review,color,"{""color"": ""Marrom""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:YZY-2566238-37,Tênis Adidas Yeezy Boost 350 V2 Earth Marrom,candidate_wave3_color_title_review,color,"{""color"": ""Marrom""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:YZY-2566238-38,Tênis Adidas Yeezy Boost 350 V2 Earth Marrom,candidate_wave3_color_title_review,color,"{""color"": ""Marrom""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:YZY-2566238-39,Tênis Adidas Yeezy Boost 350 V2 Earth Marrom,candidate_wave3_color_title_review,color,"{""color"": ""Marrom""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:YZY-2566238-40,Tênis Adidas Yeezy Boost 350 V2 Earth Marrom,candidate_wave3_color_title_review,color,"{""color"": ""Marrom""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:YZY-2566238-41,Tênis Adidas Yeezy Boost 350 V2 Earth Marrom,candidate_wave3_color_title_review,color,"{""color"": ""Marrom""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:YZY-2566238-42,Tênis Adidas Yeezy Boost 350 V2 Earth Marrom,candidate_wave3_color_title_review,color,"{""color"": ""Marrom""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:YZY-2566238-43,Tênis Adidas Yeezy Boost 350 V2 Earth Marrom,candidate_wave3_color_title_review,color,"{""color"": ""Marrom""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:YZY-2566238-44,Tênis Adidas Yeezy Boost 350 V2 Earth Marrom,candidate_wave3_color_title_review,color,"{""color"": ""Marrom""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:YZY-2566238-45,Tênis Adidas Yeezy Boost 350 V2 Earth Marrom,candidate_wave3_color_title_review,color,"{""color"": ""Marrom""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:dz5485-4021,Tênis Nike Air Jordan 1 Retro High OG 'UNC Reimagined' Azul,candidate_wave3_color_title_review,color,"{""color"": ""Azul""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:u1906lbn10,Tênis New Balance 1906L Preto Couro Mesh Preto,candidate_wave3_color_title_review,color,"{""color"": ""Preto""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:u1906lbn11,Tênis New Balance 1906L Preto Couro Mesh Preto,candidate_wave3_color_title_review,color,"{""color"": ""Preto""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:u1906lbn3,Tênis New Balance 1906L Preto Couro Mesh Preto,candidate_wave3_color_title_review,color,"{""color"": ""Preto""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:u1906lbn4,Tênis New Balance 1906L Preto Couro Mesh Preto,candidate_wave3_color_title_review,color,"{""color"": ""Preto""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:u1906lbn5,Tênis New Balance 1906L Preto Couro Mesh Preto,candidate_wave3_color_title_review,color,"{""color"": ""Preto""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:u1906lbn6,Tênis New Balance 1906L Preto Couro Mesh Preto,candidate_wave3_color_title_review,color,"{""color"": ""Preto""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:u1906lbn7,Tênis New Balance 1906L Preto Couro Mesh Preto,candidate_wave3_color_title_review,color,"{""color"": ""Preto""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:u1906lbn8,Tênis New Balance 1906L Preto Couro Mesh Preto,candidate_wave3_color_title_review,color,"{""color"": ""Preto""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:u1906lbn9,Tênis New Balance 1906L Preto Couro Mesh Preto,candidate_wave3_color_title_review,color,"{""color"": ""Preto""}","{""color"": ""title_color_token_low_to_medium_confidence""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:10695397335246538087,42,candidate_wave3_mixed_review,age group; color; gender; size,"{""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""ageGroup"": ""default_review_required"", ""gender"": ""default_review_required""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:15047612723779191692,37,candidate_wave3_mixed_review,age group; color; gender; size,"{""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""ageGroup"": ""default_review_required"", ""gender"": ""default_review_required""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:295037732143708012,Boné Aimé Leon Dore Saint George Logo Hat Bege/Marrom,candidate_wave3_mixed_review,age group; color; gender,"{""color"": ""Marrom / Bege"", ""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""color"": ""title_color_token_low_to_medium_confidence"", ""ageGroup"": ""default_review_required"", ""gender"": ""default_review_required""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:3036040229053224603,XL/Gg,candidate_wave3_mixed_review,age group; color; gender; size,"{""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""ageGroup"": ""default_review_required"", ""gender"": ""default_review_required""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:5627606835540697766,M/m,candidate_wave3_mixed_review,age group; color; gender; size,"{""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""ageGroup"": ""default_review_required"", ""gender"": ""default_review_required""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:6577883094469507641,43,candidate_wave3_mixed_review,age group; color; gender; size,"{""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""ageGroup"": ""default_review_required"", ""gender"": ""default_review_required""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:9914706510510919523,37,candidate_wave3_mixed_review,age group; color; gender; size,"{""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""ageGroup"": ""default_review_required"", ""gender"": ""default_review_required""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:10310578515087778063,40,candidate_wave3_size_age_gender_review,age group; gender; size,"{""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""ageGroup"": ""default_review_required"", ""gender"": ""default_review_required""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:1182A660001,Tênis Onitsuka Tiger Mexico 66 TGRS Triple Black Preto,candidate_wave3_size_age_gender_review,age group; gender; size,"{""sizes"": [""34""], ""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""sizes"": ""shopify_variant_option_or_title"", ""ageGroup"": ""default_review_required"", ""gender"": ""default_review_required""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:1182A660002,Tênis Onitsuka Tiger Mexico 66 TGRS Triple Black Preto,candidate_wave3_size_age_gender_review,age group; gender; size,"{""sizes"": [""35""], ""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""sizes"": ""shopify_variant_option_or_title"", ""ageGroup"": ""default_review_required"", ""gender"": ""default_review_required""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:1182A660003,Tênis Onitsuka Tiger Mexico 66 TGRS Triple Black Preto,candidate_wave3_size_age_gender_review,age group; gender; size,"{""sizes"": [""36""], ""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""sizes"": ""shopify_variant_option_or_title"", ""ageGroup"": ""default_review_required"", ""gender"": ""default_review_required""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:1182A660004,Tênis Onitsuka Tiger Mexico 66 TGRS Triple Black Preto,candidate_wave3_size_age_gender_review,age group; gender; size,"{""sizes"": [""37""], ""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""sizes"": ""shopify_variant_option_or_title"", ""ageGroup"": ""default_review_required"", ""gender"": ""default_review_required""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:1182A660005,Tênis Onitsuka Tiger Mexico 66 TGRS Triple Black Preto,candidate_wave3_size_age_gender_review,age group; gender; size,"{""sizes"": [""38""], ""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""sizes"": ""shopify_variant_option_or_title"", ""ageGroup"": ""default_review_required"", ""gender"": ""default_review_required""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:1182A660006,Tênis Onitsuka Tiger Mexico 66 TGRS Triple Black Preto,candidate_wave3_size_age_gender_review,age group; gender; size,"{""sizes"": [""39""], ""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""sizes"": ""shopify_variant_option_or_title"", ""ageGroup"": ""default_review_required"", ""gender"": ""default_review_required""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:1183C015-202-1,Tênis Onitsuka Tiger Mexico 66 SD Beige Beet Juice Bege,candidate_wave3_size_age_gender_review,age group; gender; size,"{""sizes"": [""34""], ""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""sizes"": ""shopify_variant_option_or_title"", ""ageGroup"": ""default_review_required"", ""gender"": ""default_review_required""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:1183C015-202-10,Tênis Onitsuka Tiger Mexico 66 SD Beige Beet Juice Bege,candidate_wave3_size_age_gender_review,age group; gender; size,"{""sizes"": [""43""], ""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""sizes"": ""shopify_variant_option_or_title"", ""ageGroup"": ""default_review_required"", ""gender"": ""default_review_required""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:1183C015-202-11,Tênis Onitsuka Tiger Mexico 66 SD Beige Beet Juice Bege,candidate_wave3_size_age_gender_review,age group; gender; size,"{""sizes"": [""44""], ""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""sizes"": ""shopify_variant_option_or_title"", ""ageGroup"": ""default_review_required"", ""gender"": ""default_review_required""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:1183C015-202-12,Tênis Onitsuka Tiger Mexico 66 SD Beige Beet Juice Bege,candidate_wave3_size_age_gender_review,age group; gender; size,"{""sizes"": [""36.5""], ""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""sizes"": ""shopify_variant_option_or_title"", ""ageGroup"": ""default_review_required"", ""gender"": ""default_review_required""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:1183C015-202-2,Tênis Onitsuka Tiger Mexico 66 SD Beige Beet Juice Bege,candidate_wave3_size_age_gender_review,age group; gender; size,"{""sizes"": [""35""], ""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""sizes"": ""shopify_variant_option_or_title"", ""ageGroup"": ""default_review_required"", ""gender"": ""default_review_required""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
online:pt:BR:1183C015-202-3,Tênis Onitsuka Tiger Mexico 66 SD Beige Beet Juice Bege,candidate_wave3_size_age_gender_review,age group; gender; size,"{""sizes"": [""36""], ""ageGroup"": ""adult"", ""gender"": ""unisex""}","{""sizes"": ""shopify_variant_option_or_title"", ""ageGroup"": ""default_review_required"", ""gender"": ""default_review_required""}",ready_for_wave3_flexible_apply_if_lucas_approves,True,Lucas approved completeness over perfect fidelity for non-critical attrs; suggestion has evidence/default
