product_id,offer_id,merchant_title,current_availability,diagnostic_required_attrs,proposed_availability,decision_state,evidence_label,policy_caveat,write_scope_if_approved,rollback_required_before_write,write_allowed_now
online:pt:BR:HQ2050-001-8,HQ2050-001-8,Tênis Nike Vomero Premium Black Volt Preto,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:HQ2050-001-9,HQ2050-001-9,Tênis Nike Vomero Premium Black Volt Preto,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:HQ2050-101,HQ2050-101,Tênis Nike Vomero Premium White Lapis Total Orange Off White,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:HQ2050-102,HQ2050-102,Tênis Nike Vomero Premium White Lapis Total Orange Off White,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:HQ2050-103,HQ2050-103,Tênis Nike Vomero Premium White Lapis Total Orange Off White,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:HQ2050-104,HQ2050-104,Tênis Nike Vomero Premium White Lapis Total Orange Off White,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:HQ2050-105,HQ2050-105,Tênis Nike Vomero Premium White Lapis Total Orange Off White,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:HQ2050-106,HQ2050-106,Tênis Nike Vomero Premium White Lapis Total Orange Off White,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:HQ2050-107,HQ2050-107,Tênis Nike Vomero Premium White Lapis Total Orange Off White,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:HQ2050-108,HQ2050-108,Tênis Nike Vomero Premium White Lapis Total Orange Off White,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:HQ3490-099-1,HQ3490-099-1,Tênis Nike Cortez SE Tiempo Pack Metallic Cool Grey Cinza,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:HQ3490-099-2,HQ3490-099-2,Tênis Nike Cortez SE Tiempo Pack Metallic Cool Grey Cinza,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:HQ3490-099-3,HQ3490-099-3,Tênis Nike Cortez SE Tiempo Pack Metallic Cool Grey Cinza,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:HQ3490-099-4,HQ3490-099-4,Tênis Nike Cortez SE Tiempo Pack Metallic Cool Grey Cinza,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:HQ3490-099-5,HQ3490-099-5,Tênis Nike Cortez SE Tiempo Pack Metallic Cool Grey Cinza,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:HQ3490-099-6,HQ3490-099-6,Tênis Nike Cortez SE Tiempo Pack Metallic Cool Grey Cinza,,availability,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:HQ4307-100-34,HQ4307-100-34,Slide Nike Mind 001 Sail Bege,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:HQ4307-100-35,HQ4307-100-35,Slide Nike Mind 001 Sail Bege,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:HQ4307-100-36,HQ4307-100-36,Slide Nike Mind 001 Sail Bege,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:HQ4307-100-37,HQ4307-100-37,Slide Nike Mind 001 Sail Bege,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:HQ4307-100-38,HQ4307-100-38,Slide Nike Mind 001 Sail Bege,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:HQ4307-100-39,HQ4307-100-39,Slide Nike Mind 001 Sail Bege,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:HQ4307-100-40,HQ4307-100-40,Slide Nike Mind 001 Sail Bege,,availability,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:HQ4307-100-41,HQ4307-100-41,Slide Nike Mind 001 Sail Bege,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:HQ4307-100-42,HQ4307-100-42,Slide Nike Mind 001 Sail Bege,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:HQ4307-100-43,HQ4307-100-43,Slide Nike Mind 001 Sail Bege,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:HQ4307-100-44,HQ4307-100-44,Slide Nike Mind 001 Sail Bege,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:HQ4307-100-45,HQ4307-100-45,Slide Nike Mind 001 Sail Bege,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:HQ4307-100-46,HQ4307-100-46,Slide Nike Mind 001 Sail Bege,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:HQ4307-101-34,HQ4307-101-34,Slide Nike Mind 001 White Speed Red Branco,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:HQ4307-101-35,HQ4307-101-35,Slide Nike Mind 001 White Speed Red Branco,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:HQ4307-101-36,HQ4307-101-36,Slide Nike Mind 001 White Speed Red Branco,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:HQ4307-101-37,HQ4307-101-37,Slide Nike Mind 001 White Speed Red Branco,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:HQ4307-101-38,HQ4307-101-38,Slide Nike Mind 001 White Speed Red Branco,,availability,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:HQ4307-101-39,HQ4307-101-39,Slide Nike Mind 001 White Speed Red Branco,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:HQ4307-101-40,HQ4307-101-40,Slide Nike Mind 001 White Speed Red Branco,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:HQ4307-101-41,HQ4307-101-41,Slide Nike Mind 001 White Speed Red Branco,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:HQ4307-101-42,HQ4307-101-42,Slide Nike Mind 001 White Speed Red Branco,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:HQ4307-101-43,HQ4307-101-43,Slide Nike Mind 001 White Speed Red Branco,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:HQ4307-101-44,HQ4307-101-44,Slide Nike Mind 001 White Speed Red Branco,,availability,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:HQ4307-101-45,HQ4307-101-45,Slide Nike Mind 001 White Speed Red Branco,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:HQ4307-101-46,HQ4307-101-46,Slide Nike Mind 001 White Speed Red Branco,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:HQ4307-301-37,HQ4307-301-37,Slide Nike Mind 001 Geode Teal Verde,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:HQ4307-301-38,HQ4307-301-38,Slide Nike Mind 001 Geode Teal Verde,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:HQ4307-301-39,HQ4307-301-39,Slide Nike Mind 001 Geode Teal Verde,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:HQ4307-301-40,HQ4307-301-40,Slide Nike Mind 001 Geode Teal Verde,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:HQ4307-301-41,HQ4307-301-41,Slide Nike Mind 001 Geode Teal Verde,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:HQ4307-301-42,HQ4307-301-42,Slide Nike Mind 001 Geode Teal Verde,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:HQ4307-301-43,HQ4307-301-43,Slide Nike Mind 001 Geode Teal Verde,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:HQ4307-301-44,HQ4307-301-44,Slide Nike Mind 001 Geode Teal Verde,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:HQ4307-601,HQ4307-601,Slide Nike Mind 001 'Team Red' Vermelho,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:HQ4307-602,HQ4307-602,Slide Nike Mind 001 'Team Red' Vermelho,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:HQ4307-603,HQ4307-603,Slide Nike Mind 001 'Team Red' Vermelho,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:HQ4307-604,HQ4307-604,Slide Nike Mind 001 'Team Red' Vermelho,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:HQ4307-605,HQ4307-605,Slide Nike Mind 001 'Team Red' Vermelho,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:HQ4307-606,HQ4307-606,Slide Nike Mind 001 'Team Red' Vermelho,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:HQ4307-607,HQ4307-607,Slide Nike Mind 001 'Team Red' Vermelho,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:HQ4307-608,HQ4307-608,Slide Nike Mind 001 'Team Red' Vermelho,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:HQ4307-609,HQ4307-609,Slide Nike Mind 001 'Team Red' Vermelho,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:HQ4308-400-37,HQ4308-400-37,Tênis Nike Mind 002 Thunder Blue Azul,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:HQ4308-400-38,HQ4308-400-38,Tênis Nike Mind 002 Thunder Blue Azul,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:HQ4308-400-39,HQ4308-400-39,Tênis Nike Mind 002 Thunder Blue Azul,,availability,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:HQ4308-400-40,HQ4308-400-40,Tênis Nike Mind 002 Thunder Blue Azul,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:HQ4308-400-41,HQ4308-400-41,Tênis Nike Mind 002 Thunder Blue Azul,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:HQ4308-400-42,HQ4308-400-42,Tênis Nike Mind 002 Thunder Blue Azul,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:HQ4308-400-43,HQ4308-400-43,Tênis Nike Mind 002 Thunder Blue Azul,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:HQ4308-400-44,HQ4308-400-44,Tênis Nike Mind 002 Thunder Blue Azul,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:HQ4308-400-45,HQ4308-400-45,Tênis Nike Mind 002 Thunder Blue Azul,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:HQ4310-100-34,HQ4310-100-34,Tênis Nike Mind 002 Sail Bege,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:HQ4310-100-35,HQ4310-100-35,Tênis Nike Mind 002 Sail Bege,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:HQ4310-100-36,HQ4310-100-36,Tênis Nike Mind 002 Sail Bege,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:HQ4310-100-37,HQ4310-100-37,Tênis Nike Mind 002 Sail Bege,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
online:pt:BR:HQ4310-100-38,HQ4310-100-38,Tênis Nike Mind 002 Sail Bege,,age group;availability;gender;size,in stock,ready_for_in_stock_policy_apply_if_lucas_approves,manual_approval_policy_gmc_visibility_not_tiny_stock,"Tiny zero/no stock remains internal stockout/sourcing evidence, but does not set GMC out of stock.","update exact Merchant online product availability only, preserving current resource and using products.insert upsert",True,False
