product_id,offer_id,missing_core_attrs,proposed_core_attributes,evidence,rollback_required_before_write,write_allowed_now,future_write_scope_if_approved
online:pt:BR:HQ4310-100-35,HQ4310-100-35,availability;image link;link;price;title,"{""availability"": ""out of stock"", ""imageLink"": ""https://cdn.shopify.com/s/files/1/0621/8969/9294/files/tenis-nike-mind-002-sail-bege-lk-hq4310-100-34-7061238.png?v=1775669892"", ""link"": ""https://www.lksneakers.com.br/products/tenis-nike-mind-002-sail-bege?variant=48067165683934"", ""price"": ""3199.99 BRL"", ""title"": ""Tênis Nike Mind 002 Sail Bege""}","{""title"": ""high_shopify_local_product_title"", ""link"": ""medium_constructed_from_shopify_handle_variant"", ""imageLink"": ""high_shopify_local_featured_image"", ""price"": ""high_shopify_local_variant_price"", ""availability"": ""medium_shopify_local_inventory_quantity"", ""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",True,False,exact Merchant online product update for proposed_core_attributes only; no local channel/POS rows; no Shopify/Tiny/feed/campaign writes
online:pt:BR:HQ4310-100-36,HQ4310-100-36,availability;image link;link;price;title,"{""availability"": ""out of stock"", ""imageLink"": ""https://cdn.shopify.com/s/files/1/0621/8969/9294/files/tenis-nike-mind-002-sail-bege-lk-hq4310-100-34-7061238.png?v=1775669892"", ""link"": ""https://www.lksneakers.com.br/products/tenis-nike-mind-002-sail-bege?variant=48067165716702"", ""price"": ""3199.99 BRL"", ""title"": ""Tênis Nike Mind 002 Sail Bege""}","{""title"": ""high_shopify_local_product_title"", ""link"": ""medium_constructed_from_shopify_handle_variant"", ""imageLink"": ""high_shopify_local_featured_image"", ""price"": ""high_shopify_local_variant_price"", ""availability"": ""medium_shopify_local_inventory_quantity"", ""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",True,False,exact Merchant online product update for proposed_core_attributes only; no local channel/POS rows; no Shopify/Tiny/feed/campaign writes
online:pt:BR:HQ4310-100-37,HQ4310-100-37,availability;image link;link;price;title,"{""availability"": ""out of stock"", ""imageLink"": ""https://cdn.shopify.com/s/files/1/0621/8969/9294/files/tenis-nike-mind-002-sail-bege-lk-hq4310-100-34-7061238.png?v=1775669892"", ""link"": ""https://www.lksneakers.com.br/products/tenis-nike-mind-002-sail-bege?variant=48067165749470"", ""price"": ""3199.99 BRL"", ""title"": ""Tênis Nike Mind 002 Sail Bege""}","{""title"": ""high_shopify_local_product_title"", ""link"": ""medium_constructed_from_shopify_handle_variant"", ""imageLink"": ""high_shopify_local_featured_image"", ""price"": ""high_shopify_local_variant_price"", ""availability"": ""medium_shopify_local_inventory_quantity"", ""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",True,False,exact Merchant online product update for proposed_core_attributes only; no local channel/POS rows; no Shopify/Tiny/feed/campaign writes
online:pt:BR:HQ4310-100-38,HQ4310-100-38,availability;image link;link;price;title,"{""availability"": ""out of stock"", ""imageLink"": ""https://cdn.shopify.com/s/files/1/0621/8969/9294/files/tenis-nike-mind-002-sail-bege-lk-hq4310-100-34-7061238.png?v=1775669892"", ""link"": ""https://www.lksneakers.com.br/products/tenis-nike-mind-002-sail-bege?variant=48067165782238"", ""price"": ""3199.99 BRL"", ""title"": ""Tênis Nike Mind 002 Sail Bege""}","{""title"": ""high_shopify_local_product_title"", ""link"": ""medium_constructed_from_shopify_handle_variant"", ""imageLink"": ""high_shopify_local_featured_image"", ""price"": ""high_shopify_local_variant_price"", ""availability"": ""medium_shopify_local_inventory_quantity"", ""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",True,False,exact Merchant online product update for proposed_core_attributes only; no local channel/POS rows; no Shopify/Tiny/feed/campaign writes
online:pt:BR:HQ4310-100-39,HQ4310-100-39,availability;image link;link;price;title,"{""availability"": ""out of stock"", ""imageLink"": ""https://cdn.shopify.com/s/files/1/0621/8969/9294/files/tenis-nike-mind-002-sail-bege-lk-hq4310-100-34-7061238.png?v=1775669892"", ""link"": ""https://www.lksneakers.com.br/products/tenis-nike-mind-002-sail-bege?variant=48067165815006"", ""price"": ""3199.99 BRL"", ""title"": ""Tênis Nike Mind 002 Sail Bege""}","{""title"": ""high_shopify_local_product_title"", ""link"": ""medium_constructed_from_shopify_handle_variant"", ""imageLink"": ""high_shopify_local_featured_image"", ""price"": ""high_shopify_local_variant_price"", ""availability"": ""medium_shopify_local_inventory_quantity"", ""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",True,False,exact Merchant online product update for proposed_core_attributes only; no local channel/POS rows; no Shopify/Tiny/feed/campaign writes
online:pt:BR:HQ4310-100-40,HQ4310-100-40,availability;image link;link;price;title,"{""availability"": ""out of stock"", ""imageLink"": ""https://cdn.shopify.com/s/files/1/0621/8969/9294/files/tenis-nike-mind-002-sail-bege-lk-hq4310-100-34-7061238.png?v=1775669892"", ""link"": ""https://www.lksneakers.com.br/products/tenis-nike-mind-002-sail-bege?variant=48067165847774"", ""price"": ""3199.99 BRL"", ""title"": ""Tênis Nike Mind 002 Sail Bege""}","{""title"": ""high_shopify_local_product_title"", ""link"": ""medium_constructed_from_shopify_handle_variant"", ""imageLink"": ""high_shopify_local_featured_image"", ""price"": ""high_shopify_local_variant_price"", ""availability"": ""medium_shopify_local_inventory_quantity"", ""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",True,False,exact Merchant online product update for proposed_core_attributes only; no local channel/POS rows; no Shopify/Tiny/feed/campaign writes
online:pt:BR:HQ4310-100-41,HQ4310-100-41,availability;image link;link;price;title,"{""availability"": ""out of stock"", ""imageLink"": ""https://cdn.shopify.com/s/files/1/0621/8969/9294/files/tenis-nike-mind-002-sail-bege-lk-hq4310-100-34-7061238.png?v=1775669892"", ""link"": ""https://www.lksneakers.com.br/products/tenis-nike-mind-002-sail-bege?variant=48067165880542"", ""price"": ""3199.99 BRL"", ""title"": ""Tênis Nike Mind 002 Sail Bege""}","{""title"": ""high_shopify_local_product_title"", ""link"": ""medium_constructed_from_shopify_handle_variant"", ""imageLink"": ""high_shopify_local_featured_image"", ""price"": ""high_shopify_local_variant_price"", ""availability"": ""medium_shopify_local_inventory_quantity"", ""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",True,False,exact Merchant online product update for proposed_core_attributes only; no local channel/POS rows; no Shopify/Tiny/feed/campaign writes
online:pt:BR:HQ4310-100-42,HQ4310-100-42,availability;image link;link;price;title,"{""availability"": ""out of stock"", ""imageLink"": ""https://cdn.shopify.com/s/files/1/0621/8969/9294/files/tenis-nike-mind-002-sail-bege-lk-hq4310-100-34-7061238.png?v=1775669892"", ""link"": ""https://www.lksneakers.com.br/products/tenis-nike-mind-002-sail-bege?variant=48067165913310"", ""price"": ""3199.99 BRL"", ""title"": ""Tênis Nike Mind 002 Sail Bege""}","{""title"": ""high_shopify_local_product_title"", ""link"": ""medium_constructed_from_shopify_handle_variant"", ""imageLink"": ""high_shopify_local_featured_image"", ""price"": ""high_shopify_local_variant_price"", ""availability"": ""medium_shopify_local_inventory_quantity"", ""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",True,False,exact Merchant online product update for proposed_core_attributes only; no local channel/POS rows; no Shopify/Tiny/feed/campaign writes
online:pt:BR:HQ4310-100-43,HQ4310-100-43,availability;image link;link;price;title,"{""availability"": ""out of stock"", ""imageLink"": ""https://cdn.shopify.com/s/files/1/0621/8969/9294/files/tenis-nike-mind-002-sail-bege-lk-hq4310-100-34-7061238.png?v=1775669892"", ""link"": ""https://www.lksneakers.com.br/products/tenis-nike-mind-002-sail-bege?variant=48067165946078"", ""price"": ""3199.99 BRL"", ""title"": ""Tênis Nike Mind 002 Sail Bege""}","{""title"": ""high_shopify_local_product_title"", ""link"": ""medium_constructed_from_shopify_handle_variant"", ""imageLink"": ""high_shopify_local_featured_image"", ""price"": ""high_shopify_local_variant_price"", ""availability"": ""medium_shopify_local_inventory_quantity"", ""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",True,False,exact Merchant online product update for proposed_core_attributes only; no local channel/POS rows; no Shopify/Tiny/feed/campaign writes
online:pt:BR:HQ4310-100-44,HQ4310-100-44,availability;image link;link;price;title,"{""availability"": ""out of stock"", ""imageLink"": ""https://cdn.shopify.com/s/files/1/0621/8969/9294/files/tenis-nike-mind-002-sail-bege-lk-hq4310-100-34-7061238.png?v=1775669892"", ""link"": ""https://www.lksneakers.com.br/products/tenis-nike-mind-002-sail-bege?variant=48067165978846"", ""price"": ""3199.99 BRL"", ""title"": ""Tênis Nike Mind 002 Sail Bege""}","{""title"": ""high_shopify_local_product_title"", ""link"": ""medium_constructed_from_shopify_handle_variant"", ""imageLink"": ""high_shopify_local_featured_image"", ""price"": ""high_shopify_local_variant_price"", ""availability"": ""medium_shopify_local_inventory_quantity"", ""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",True,False,exact Merchant online product update for proposed_core_attributes only; no local channel/POS rows; no Shopify/Tiny/feed/campaign writes
online:pt:BR:HQ4310-100-45,HQ4310-100-45,availability;image link;link;price;title,"{""availability"": ""out of stock"", ""imageLink"": ""https://cdn.shopify.com/s/files/1/0621/8969/9294/files/tenis-nike-mind-002-sail-bege-lk-hq4310-100-34-7061238.png?v=1775669892"", ""link"": ""https://www.lksneakers.com.br/products/tenis-nike-mind-002-sail-bege?variant=48067166011614"", ""price"": ""3199.99 BRL"", ""title"": ""Tênis Nike Mind 002 Sail Bege""}","{""title"": ""high_shopify_local_product_title"", ""link"": ""medium_constructed_from_shopify_handle_variant"", ""imageLink"": ""high_shopify_local_featured_image"", ""price"": ""high_shopify_local_variant_price"", ""availability"": ""medium_shopify_local_inventory_quantity"", ""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",True,False,exact Merchant online product update for proposed_core_attributes only; no local channel/POS rows; no Shopify/Tiny/feed/campaign writes
online:pt:BR:HQ4310-100-46,HQ4310-100-46,availability;image link;link;price;title,"{""availability"": ""out of stock"", ""imageLink"": ""https://cdn.shopify.com/s/files/1/0621/8969/9294/files/tenis-nike-mind-002-sail-bege-lk-hq4310-100-34-7061238.png?v=1775669892"", ""link"": ""https://www.lksneakers.com.br/products/tenis-nike-mind-002-sail-bege?variant=48067166044382"", ""price"": ""3199.99 BRL"", ""title"": ""Tênis Nike Mind 002 Sail Bege""}","{""title"": ""high_shopify_local_product_title"", ""link"": ""medium_constructed_from_shopify_handle_variant"", ""imageLink"": ""high_shopify_local_featured_image"", ""price"": ""high_shopify_local_variant_price"", ""availability"": ""medium_shopify_local_inventory_quantity"", ""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",True,False,exact Merchant online product update for proposed_core_attributes only; no local channel/POS rows; no Shopify/Tiny/feed/campaign writes
online:pt:BR:HQ4310-200-34,HQ4310-200-34,availability;image link;link;price;title,"{""availability"": ""out of stock"", ""imageLink"": ""https://cdn.shopify.com/s/files/1/0621/8969/9294/files/tenis-nike-mind-002-light-violet-ore-roxo-lk-hq4310-200-34-6448055.jpg?v=1772379370"", ""link"": ""https://www.lksneakers.com.br/products/tenis-nike-mind-002-light-violet-ore-roxo?variant=47939844669662"", ""price"": ""3199.99 BRL"", ""title"": ""Tênis Nike Mind 002 Light Violet Ore Roxo""}","{""title"": ""high_shopify_local_product_title"", ""link"": ""medium_constructed_from_shopify_handle_variant"", ""imageLink"": ""high_shopify_local_featured_image"", ""price"": ""high_shopify_local_variant_price"", ""availability"": ""medium_shopify_local_inventory_quantity"", ""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",True,False,exact Merchant online product update for proposed_core_attributes only; no local channel/POS rows; no Shopify/Tiny/feed/campaign writes
online:pt:BR:HQ4310-200-35,HQ4310-200-35,availability;image link;link;price;title,"{""availability"": ""out of stock"", ""imageLink"": ""https://cdn.shopify.com/s/files/1/0621/8969/9294/files/tenis-nike-mind-002-light-violet-ore-roxo-lk-hq4310-200-34-6448055.jpg?v=1772379370"", ""link"": ""https://www.lksneakers.com.br/products/tenis-nike-mind-002-light-violet-ore-roxo?variant=47939844702430"", ""price"": ""3199.99 BRL"", ""title"": ""Tênis Nike Mind 002 Light Violet Ore Roxo""}","{""title"": ""high_shopify_local_product_title"", ""link"": ""medium_constructed_from_shopify_handle_variant"", ""imageLink"": ""high_shopify_local_featured_image"", ""price"": ""high_shopify_local_variant_price"", ""availability"": ""medium_shopify_local_inventory_quantity"", ""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",True,False,exact Merchant online product update for proposed_core_attributes only; no local channel/POS rows; no Shopify/Tiny/feed/campaign writes
online:pt:BR:HQ4310-200-36,HQ4310-200-36,availability;image link;link;price;title,"{""availability"": ""out of stock"", ""imageLink"": ""https://cdn.shopify.com/s/files/1/0621/8969/9294/files/tenis-nike-mind-002-light-violet-ore-roxo-lk-hq4310-200-34-6448055.jpg?v=1772379370"", ""link"": ""https://www.lksneakers.com.br/products/tenis-nike-mind-002-light-violet-ore-roxo?variant=47939844735198"", ""price"": ""3199.99 BRL"", ""title"": ""Tênis Nike Mind 002 Light Violet Ore Roxo""}","{""title"": ""high_shopify_local_product_title"", ""link"": ""medium_constructed_from_shopify_handle_variant"", ""imageLink"": ""high_shopify_local_featured_image"", ""price"": ""high_shopify_local_variant_price"", ""availability"": ""medium_shopify_local_inventory_quantity"", ""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",True,False,exact Merchant online product update for proposed_core_attributes only; no local channel/POS rows; no Shopify/Tiny/feed/campaign writes
online:pt:BR:HQ4310-200-37,HQ4310-200-37,availability;image link;link;price;title,"{""availability"": ""out of stock"", ""imageLink"": ""https://cdn.shopify.com/s/files/1/0621/8969/9294/files/tenis-nike-mind-002-light-violet-ore-roxo-lk-hq4310-200-34-6448055.jpg?v=1772379370"", ""link"": ""https://www.lksneakers.com.br/products/tenis-nike-mind-002-light-violet-ore-roxo?variant=47939844767966"", ""price"": ""3199.99 BRL"", ""title"": ""Tênis Nike Mind 002 Light Violet Ore Roxo""}","{""title"": ""high_shopify_local_product_title"", ""link"": ""medium_constructed_from_shopify_handle_variant"", ""imageLink"": ""high_shopify_local_featured_image"", ""price"": ""high_shopify_local_variant_price"", ""availability"": ""medium_shopify_local_inventory_quantity"", ""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",True,False,exact Merchant online product update for proposed_core_attributes only; no local channel/POS rows; no Shopify/Tiny/feed/campaign writes
online:pt:BR:HQ4310-200-38,HQ4310-200-38,availability;image link;link;price;title,"{""availability"": ""out of stock"", ""imageLink"": ""https://cdn.shopify.com/s/files/1/0621/8969/9294/files/tenis-nike-mind-002-light-violet-ore-roxo-lk-hq4310-200-34-6448055.jpg?v=1772379370"", ""link"": ""https://www.lksneakers.com.br/products/tenis-nike-mind-002-light-violet-ore-roxo?variant=47939844800734"", ""price"": ""3199.99 BRL"", ""title"": ""Tênis Nike Mind 002 Light Violet Ore Roxo""}","{""title"": ""high_shopify_local_product_title"", ""link"": ""medium_constructed_from_shopify_handle_variant"", ""imageLink"": ""high_shopify_local_featured_image"", ""price"": ""high_shopify_local_variant_price"", ""availability"": ""medium_shopify_local_inventory_quantity"", ""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",True,False,exact Merchant online product update for proposed_core_attributes only; no local channel/POS rows; no Shopify/Tiny/feed/campaign writes
online:pt:BR:HQ4310-200-39,HQ4310-200-39,availability;image link;link;price;title,"{""availability"": ""out of stock"", ""imageLink"": ""https://cdn.shopify.com/s/files/1/0621/8969/9294/files/tenis-nike-mind-002-light-violet-ore-roxo-lk-hq4310-200-34-6448055.jpg?v=1772379370"", ""link"": ""https://www.lksneakers.com.br/products/tenis-nike-mind-002-light-violet-ore-roxo?variant=47939844833502"", ""price"": ""3199.99 BRL"", ""title"": ""Tênis Nike Mind 002 Light Violet Ore Roxo""}","{""title"": ""high_shopify_local_product_title"", ""link"": ""medium_constructed_from_shopify_handle_variant"", ""imageLink"": ""high_shopify_local_featured_image"", ""price"": ""high_shopify_local_variant_price"", ""availability"": ""medium_shopify_local_inventory_quantity"", ""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",True,False,exact Merchant online product update for proposed_core_attributes only; no local channel/POS rows; no Shopify/Tiny/feed/campaign writes
online:pt:BR:HQ4310-200-40,HQ4310-200-40,availability;image link;link;price;title,"{""availability"": ""out of stock"", ""imageLink"": ""https://cdn.shopify.com/s/files/1/0621/8969/9294/files/tenis-nike-mind-002-light-violet-ore-roxo-lk-hq4310-200-34-6448055.jpg?v=1772379370"", ""link"": ""https://www.lksneakers.com.br/products/tenis-nike-mind-002-light-violet-ore-roxo?variant=47939844866270"", ""price"": ""3199.99 BRL"", ""title"": ""Tênis Nike Mind 002 Light Violet Ore Roxo""}","{""title"": ""high_shopify_local_product_title"", ""link"": ""medium_constructed_from_shopify_handle_variant"", ""imageLink"": ""high_shopify_local_featured_image"", ""price"": ""high_shopify_local_variant_price"", ""availability"": ""medium_shopify_local_inventory_quantity"", ""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",True,False,exact Merchant online product update for proposed_core_attributes only; no local channel/POS rows; no Shopify/Tiny/feed/campaign writes
online:pt:BR:HQ4310-200-41,HQ4310-200-41,availability;image link;link;price;title,"{""availability"": ""out of stock"", ""imageLink"": ""https://cdn.shopify.com/s/files/1/0621/8969/9294/files/tenis-nike-mind-002-light-violet-ore-roxo-lk-hq4310-200-34-6448055.jpg?v=1772379370"", ""link"": ""https://www.lksneakers.com.br/products/tenis-nike-mind-002-light-violet-ore-roxo?variant=47939844899038"", ""price"": ""3199.99 BRL"", ""title"": ""Tênis Nike Mind 002 Light Violet Ore Roxo""}","{""title"": ""high_shopify_local_product_title"", ""link"": ""medium_constructed_from_shopify_handle_variant"", ""imageLink"": ""high_shopify_local_featured_image"", ""price"": ""high_shopify_local_variant_price"", ""availability"": ""medium_shopify_local_inventory_quantity"", ""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",True,False,exact Merchant online product update for proposed_core_attributes only; no local channel/POS rows; no Shopify/Tiny/feed/campaign writes
online:pt:BR:HQ4310-200-42,HQ4310-200-42,availability;image link;link;price;title,"{""availability"": ""out of stock"", ""imageLink"": ""https://cdn.shopify.com/s/files/1/0621/8969/9294/files/tenis-nike-mind-002-light-violet-ore-roxo-lk-hq4310-200-34-6448055.jpg?v=1772379370"", ""link"": ""https://www.lksneakers.com.br/products/tenis-nike-mind-002-light-violet-ore-roxo?variant=47939844931806"", ""price"": ""3199.99 BRL"", ""title"": ""Tênis Nike Mind 002 Light Violet Ore Roxo""}","{""title"": ""high_shopify_local_product_title"", ""link"": ""medium_constructed_from_shopify_handle_variant"", ""imageLink"": ""high_shopify_local_featured_image"", ""price"": ""high_shopify_local_variant_price"", ""availability"": ""medium_shopify_local_inventory_quantity"", ""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",True,False,exact Merchant online product update for proposed_core_attributes only; no local channel/POS rows; no Shopify/Tiny/feed/campaign writes
online:pt:BR:HQ4310-200-42.5,HQ4310-200-42.5,availability;image link;link;price;title,"{""availability"": ""out of stock"", ""imageLink"": ""https://cdn.shopify.com/s/files/1/0621/8969/9294/files/tenis-nike-mind-002-light-violet-ore-roxo-lk-hq4310-200-34-6448055.jpg?v=1772379370"", ""link"": ""https://www.lksneakers.com.br/products/tenis-nike-mind-002-light-violet-ore-roxo?variant=47939844964574"", ""price"": ""3199.99 BRL"", ""title"": ""Tênis Nike Mind 002 Light Violet Ore Roxo""}","{""title"": ""high_shopify_local_product_title"", ""link"": ""medium_constructed_from_shopify_handle_variant"", ""imageLink"": ""high_shopify_local_featured_image"", ""price"": ""high_shopify_local_variant_price"", ""availability"": ""medium_shopify_local_inventory_quantity"", ""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_lk_default_unisex_needs_review""}",True,False,exact Merchant online product update for proposed_core_attributes only; no local channel/POS rows; no Shopify/Tiny/feed/campaign writes
online:pt:BR:HV0823-100-1,HV0823-100-1,availability;image link;link;price;title,"{""availability"": ""out of stock"", ""imageLink"": ""https://cdn.shopify.com/s/files/1/0621/8969/9294/files/tenis-air-jordan-4-retro-forget-me-not-azul-lk-hv0823-100-1-226779.png?v=1746625801"", ""link"": ""https://www.lksneakers.com.br/products/tenis-air-jordan-4-retro-forget-me-not-azul?variant=46676035666142"", ""price"": ""2499.99 BRL"", ""title"": ""Tênis Nike Air Jordan 4 Retro Forget Me Not Azul""}","{""title"": ""high_shopify_local_product_title"", ""link"": ""medium_constructed_from_shopify_handle_variant"", ""imageLink"": ""high_shopify_local_featured_image"", ""price"": ""high_shopify_local_variant_price"", ""availability"": ""medium_shopify_local_inventory_quantity"", ""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_keyword_male""}",True,False,exact Merchant online product update for proposed_core_attributes only; no local channel/POS rows; no Shopify/Tiny/feed/campaign writes
online:pt:BR:HV0823-100-2,HV0823-100-2,availability;image link;link;price;title,"{""availability"": ""out of stock"", ""imageLink"": ""https://cdn.shopify.com/s/files/1/0621/8969/9294/files/tenis-air-jordan-4-retro-forget-me-not-azul-lk-hv0823-100-1-226779.png?v=1746625801"", ""link"": ""https://www.lksneakers.com.br/products/tenis-air-jordan-4-retro-forget-me-not-azul?variant=46676035698910"", ""price"": ""2499.99 BRL"", ""title"": ""Tênis Nike Air Jordan 4 Retro Forget Me Not Azul""}","{""title"": ""high_shopify_local_product_title"", ""link"": ""medium_constructed_from_shopify_handle_variant"", ""imageLink"": ""high_shopify_local_featured_image"", ""price"": ""high_shopify_local_variant_price"", ""availability"": ""medium_shopify_local_inventory_quantity""}",True,False,exact Merchant online product update for proposed_core_attributes only; no local channel/POS rows; no Shopify/Tiny/feed/campaign writes
online:pt:BR:HV0823-100-3,HV0823-100-3,availability;image link;link;price;title,"{""availability"": ""in stock"", ""imageLink"": ""https://cdn.shopify.com/s/files/1/0621/8969/9294/files/tenis-air-jordan-4-retro-forget-me-not-azul-lk-hv0823-100-1-226779.png?v=1746625801"", ""link"": ""https://www.lksneakers.com.br/products/tenis-air-jordan-4-retro-forget-me-not-azul?variant=46676035731678"", ""price"": ""2499.99 BRL"", ""title"": ""Tênis Nike Air Jordan 4 Retro Forget Me Not Azul""}","{""title"": ""high_shopify_local_product_title"", ""link"": ""medium_constructed_from_shopify_handle_variant"", ""imageLink"": ""high_shopify_local_featured_image"", ""price"": ""high_shopify_local_variant_price"", ""availability"": ""medium_shopify_local_inventory_quantity"", ""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_keyword_male""}",True,False,exact Merchant online product update for proposed_core_attributes only; no local channel/POS rows; no Shopify/Tiny/feed/campaign writes
online:pt:BR:HV0823-100-4,HV0823-100-4,availability;image link;link;price;title,"{""availability"": ""in stock"", ""imageLink"": ""https://cdn.shopify.com/s/files/1/0621/8969/9294/files/tenis-air-jordan-4-retro-forget-me-not-azul-lk-hv0823-100-1-226779.png?v=1746625801"", ""link"": ""https://www.lksneakers.com.br/products/tenis-air-jordan-4-retro-forget-me-not-azul?variant=46676035764446"", ""price"": ""2499.99 BRL"", ""title"": ""Tênis Nike Air Jordan 4 Retro Forget Me Not Azul""}","{""title"": ""high_shopify_local_product_title"", ""link"": ""medium_constructed_from_shopify_handle_variant"", ""imageLink"": ""high_shopify_local_featured_image"", ""price"": ""high_shopify_local_variant_price"", ""availability"": ""medium_shopify_local_inventory_quantity"", ""sizes"": ""high_shopify_variant_option_or_title"", ""ageGroup"": ""medium_lk_default_adult"", ""gender"": ""medium_keyword_male""}",True,False,exact Merchant online product update for proposed_core_attributes only; no local channel/POS rows; no Shopify/Tiny/feed/campaign writes
online:pt:BR:HV0823-100-5,HV0823-100-5,availability;image link;link;price;title,"{""availability"": ""in stock"", ""imageLink"": ""https://cdn.shopify.com/s/files/1/0621/8969/9294/files/tenis-air-jordan-4-retro-forget-me-not-azul-lk-hv0823-100-1-226779.png?v=1746625801"", ""link"": ""https://www.lksneakers.com.br/products/tenis-air-jordan-4-retro-forget-me-not-azul?variant=46676035797214"", ""price"": ""2499.99 BRL"", ""title"": ""Tênis Nike Air Jordan 4 Retro Forget Me Not Azul""}","{""title"": ""high_shopify_local_product_title"", ""link"": ""medium_constructed_from_shopify_handle_variant"", ""imageLink"": ""high_shopify_local_featured_image"", ""price"": ""high_shopify_local_variant_price"", ""availability"": ""medium_shopify_local_inventory_quantity""}",True,False,exact Merchant online product update for proposed_core_attributes only; no local channel/POS rows; no Shopify/Tiny/feed/campaign writes
online:pt:BR:HV0823-100-6,HV0823-100-6,availability;image link;link;price;title,"{""availability"": ""in stock"", ""imageLink"": ""https://cdn.shopify.com/s/files/1/0621/8969/9294/files/tenis-air-jordan-4-retro-forget-me-not-azul-lk-hv0823-100-1-226779.png?v=1746625801"", ""link"": ""https://www.lksneakers.com.br/products/tenis-air-jordan-4-retro-forget-me-not-azul?variant=46676035829982"", ""price"": ""2499.99 BRL"", ""title"": ""Tênis Nike Air Jordan 4 Retro Forget Me Not Azul""}","{""title"": ""high_shopify_local_product_title"", ""link"": ""medium_constructed_from_shopify_handle_variant"", ""imageLink"": ""high_shopify_local_featured_image"", ""price"": ""high_shopify_local_variant_price"", ""availability"": ""medium_shopify_local_inventory_quantity""}",True,False,exact Merchant online product update for proposed_core_attributes only; no local channel/POS rows; no Shopify/Tiny/feed/campaign writes
