priority,bucket,action_package,risk,channel,product_id,offer_id,reconciliation_offer_id,title,source,availability,recommended_action,evidence,has_destination_problem,item_issue_count,approval_needed,rollback_requirement,execution_status
P1,local_identifier_mismatch,C_local_identifier_fix,medium_high,local,local:pt:BR:LIA_YZY-2566238-43,LIA_YZY-2566238-43,YZY-2566238-43,Tênis Adidas Yeezy Boost 350 V2 Earth Marrom,api,in stock,fix_or_confirm_local_identifier_mapping_preview,item_group_matches_shopify_product_id;same_normalized_offer_seen_in_local_and_online,False,0,Lucas approval for any local inventory/POS/Merchant mapping write.,Keep LIA product resource snapshot and POS/local mapping before any change; rollback by restoring mapping/resource.,not_executed_preview_only
P1,local_identifier_mismatch,C_local_identifier_fix,medium_high,local,local:pt:BR:LIA_YZY-2566238-44,LIA_YZY-2566238-44,YZY-2566238-44,Tênis Adidas Yeezy Boost 350 V2 Earth Marrom,api,in stock,fix_or_confirm_local_identifier_mapping_preview,item_group_matches_shopify_product_id;same_normalized_offer_seen_in_local_and_online,False,0,Lucas approval for any local inventory/POS/Merchant mapping write.,Keep LIA product resource snapshot and POS/local mapping before any change; rollback by restoring mapping/resource.,not_executed_preview_only
P1,local_identifier_mismatch,C_local_identifier_fix,medium_high,local,local:pt:BR:LIA_YZY-2566238-45,LIA_YZY-2566238-45,YZY-2566238-45,Tênis Adidas Yeezy Boost 350 V2 Earth Marrom,api,in stock,fix_or_confirm_local_identifier_mapping_preview,item_group_matches_shopify_product_id;same_normalized_offer_seen_in_local_and_online,False,0,Lucas approval for any local inventory/POS/Merchant mapping write.,Keep LIA product resource snapshot and POS/local mapping before any change; rollback by restoring mapping/resource.,not_executed_preview_only
P1,local_identifier_mismatch,C_local_identifier_fix,medium_high,local,local:pt:BR:LIA_dc0774-800,LIA_dc0774-800,dc0774-800,Tênis Nike Air Jordan 1 Low Light Madder Root Rosa,api,in stock,fix_or_confirm_local_identifier_mapping_preview,item_group_matches_shopify_product_id;same_normalized_offer_seen_in_local_and_online,False,0,Lucas approval for any local inventory/POS/Merchant mapping write.,Keep LIA product resource snapshot and POS/local mapping before any change; rollback by restoring mapping/resource.,not_executed_preview_only
P1,local_identifier_mismatch,C_local_identifier_fix,medium_high,local,local:pt:BR:LIA_dz5485-4021,LIA_dz5485-4021,dz5485-4021,Tênis Nike Air Jordan 1 Retro High OG 'UNC Reimagined' Azul,api,in stock,fix_or_confirm_local_identifier_mapping_preview,item_group_matches_shopify_product_id;gtin_matches_shopify_barcode;same_normalized_offer_seen_in_local_and_online,False,0,Lucas approval for any local inventory/POS/Merchant mapping write.,Keep LIA product resource snapshot and POS/local mapping before any change; rollback by restoring mapping/resource.,not_executed_preview_only
P1,local_identifier_mismatch,C_local_identifier_fix,medium_high,local,local:pt:BR:LIA_u1906lbn10,LIA_u1906lbn10,u1906lbn10,Tênis New Balance 1906L Preto Couro Mesh Preto,api,in stock,fix_or_confirm_local_identifier_mapping_preview,item_group_matches_shopify_product_id;gtin_matches_shopify_barcode;same_normalized_offer_seen_in_local_and_online,False,0,Lucas approval for any local inventory/POS/Merchant mapping write.,Keep LIA product resource snapshot and POS/local mapping before any change; rollback by restoring mapping/resource.,not_executed_preview_only
P1,local_identifier_mismatch,C_local_identifier_fix,medium_high,local,local:pt:BR:LIA_u1906lbn11,LIA_u1906lbn11,u1906lbn11,Tênis New Balance 1906L Preto Couro Mesh Preto,api,in stock,fix_or_confirm_local_identifier_mapping_preview,item_group_matches_shopify_product_id;same_normalized_offer_seen_in_local_and_online,False,0,Lucas approval for any local inventory/POS/Merchant mapping write.,Keep LIA product resource snapshot and POS/local mapping before any change; rollback by restoring mapping/resource.,not_executed_preview_only
P1,local_identifier_mismatch,C_local_identifier_fix,medium_high,local,local:pt:BR:LIA_u1906lbn3,LIA_u1906lbn3,u1906lbn3,Tênis New Balance 1906L Preto Couro Mesh Preto,api,in stock,fix_or_confirm_local_identifier_mapping_preview,item_group_matches_shopify_product_id;gtin_matches_shopify_barcode;same_normalized_offer_seen_in_local_and_online,False,0,Lucas approval for any local inventory/POS/Merchant mapping write.,Keep LIA product resource snapshot and POS/local mapping before any change; rollback by restoring mapping/resource.,not_executed_preview_only
P1,local_identifier_mismatch,C_local_identifier_fix,medium_high,local,local:pt:BR:LIA_u1906lbn4,LIA_u1906lbn4,u1906lbn4,Tênis New Balance 1906L Preto Couro Mesh Preto,api,in stock,fix_or_confirm_local_identifier_mapping_preview,item_group_matches_shopify_product_id;gtin_matches_shopify_barcode;same_normalized_offer_seen_in_local_and_online,False,0,Lucas approval for any local inventory/POS/Merchant mapping write.,Keep LIA product resource snapshot and POS/local mapping before any change; rollback by restoring mapping/resource.,not_executed_preview_only
P1,local_identifier_mismatch,C_local_identifier_fix,medium_high,local,local:pt:BR:LIA_u1906lbn5,LIA_u1906lbn5,u1906lbn5,Tênis New Balance 1906L Preto Couro Mesh Preto,api,in stock,fix_or_confirm_local_identifier_mapping_preview,item_group_matches_shopify_product_id;gtin_matches_shopify_barcode;same_normalized_offer_seen_in_local_and_online,False,0,Lucas approval for any local inventory/POS/Merchant mapping write.,Keep LIA product resource snapshot and POS/local mapping before any change; rollback by restoring mapping/resource.,not_executed_preview_only
P1,local_identifier_mismatch,C_local_identifier_fix,medium_high,local,local:pt:BR:LIA_u1906lbn6,LIA_u1906lbn6,u1906lbn6,Tênis New Balance 1906L Preto Couro Mesh Preto,api,in stock,fix_or_confirm_local_identifier_mapping_preview,item_group_matches_shopify_product_id;gtin_matches_shopify_barcode;same_normalized_offer_seen_in_local_and_online,False,0,Lucas approval for any local inventory/POS/Merchant mapping write.,Keep LIA product resource snapshot and POS/local mapping before any change; rollback by restoring mapping/resource.,not_executed_preview_only
P1,local_identifier_mismatch,C_local_identifier_fix,medium_high,local,local:pt:BR:LIA_u1906lbn7,LIA_u1906lbn7,u1906lbn7,Tênis New Balance 1906L Preto Couro Mesh Preto,api,in stock,fix_or_confirm_local_identifier_mapping_preview,item_group_matches_shopify_product_id;gtin_matches_shopify_barcode;same_normalized_offer_seen_in_local_and_online,False,0,Lucas approval for any local inventory/POS/Merchant mapping write.,Keep LIA product resource snapshot and POS/local mapping before any change; rollback by restoring mapping/resource.,not_executed_preview_only
P1,local_identifier_mismatch,C_local_identifier_fix,medium_high,local,local:pt:BR:LIA_u1906lbn8,LIA_u1906lbn8,u1906lbn8,Tênis New Balance 1906L Preto Couro Mesh Preto,api,in stock,fix_or_confirm_local_identifier_mapping_preview,item_group_matches_shopify_product_id;gtin_matches_shopify_barcode;same_normalized_offer_seen_in_local_and_online,False,0,Lucas approval for any local inventory/POS/Merchant mapping write.,Keep LIA product resource snapshot and POS/local mapping before any change; rollback by restoring mapping/resource.,not_executed_preview_only
P1,local_identifier_mismatch,C_local_identifier_fix,medium_high,local,local:pt:BR:LIA_u1906lbn9,LIA_u1906lbn9,u1906lbn9,Tênis New Balance 1906L Preto Couro Mesh Preto,api,in stock,fix_or_confirm_local_identifier_mapping_preview,item_group_matches_shopify_product_id;gtin_matches_shopify_barcode;same_normalized_offer_seen_in_local_and_online,False,0,Lucas approval for any local inventory/POS/Merchant mapping write.,Keep LIA product resource snapshot and POS/local mapping before any change; rollback by restoring mapping/resource.,not_executed_preview_only
P1,local_identifier_mismatch,C_local_identifier_fix,medium_high,local,local:pt:BR:LIA_w6334r-16,LIA_w6334r-16,w6334r-16,Short Alo Yoga Match Point,api,out of stock,fix_or_confirm_local_identifier_mapping_preview,item_group_matches_shopify_product_id;same_normalized_offer_seen_in_local_and_online,False,0,Lucas approval for any local inventory/POS/Merchant mapping write.,Keep LIA product resource snapshot and POS/local mapping before any change; rollback by restoring mapping/resource.,not_executed_preview_only
P1,local_identifier_mismatch,C_local_identifier_fix,medium_high,local,local:pt:BR:LIA_w6334r-17,LIA_w6334r-17,w6334r-17,Short Alo Yoga Match Point,api,out of stock,fix_or_confirm_local_identifier_mapping_preview,item_group_matches_shopify_product_id;same_normalized_offer_seen_in_local_and_online,False,0,Lucas approval for any local inventory/POS/Merchant mapping write.,Keep LIA product resource snapshot and POS/local mapping before any change; rollback by restoring mapping/resource.,not_executed_preview_only
P1,local_identifier_mismatch,C_local_identifier_fix,medium_high,local,local:pt:BR:LIA_w6334r-18,LIA_w6334r-18,w6334r-18,Short Alo Yoga Match Point,api,out of stock,fix_or_confirm_local_identifier_mapping_preview,item_group_matches_shopify_product_id;same_normalized_offer_seen_in_local_and_online,False,0,Lucas approval for any local inventory/POS/Merchant mapping write.,Keep LIA product resource snapshot and POS/local mapping before any change; rollback by restoring mapping/resource.,not_executed_preview_only
P1,local_identifier_mismatch,C_local_identifier_fix,medium_high,local,local:pt:BR:LIA_w6334r-19,LIA_w6334r-19,w6334r-19,Short Alo Yoga Match Point,api,out of stock,fix_or_confirm_local_identifier_mapping_preview,item_group_matches_shopify_product_id;same_normalized_offer_seen_in_local_and_online,False,0,Lucas approval for any local inventory/POS/Merchant mapping write.,Keep LIA product resource snapshot and POS/local mapping before any change; rollback by restoring mapping/resource.,not_executed_preview_only
P1,local_identifier_mismatch,C_local_identifier_fix,medium_high,local,local:pt:BR:LIA_w6334r-20,LIA_w6334r-20,w6334r-20,Short Alo Yoga Match Point,api,out of stock,fix_or_confirm_local_identifier_mapping_preview,item_group_matches_shopify_product_id;same_normalized_offer_seen_in_local_and_online,False,0,Lucas approval for any local inventory/POS/Merchant mapping write.,Keep LIA product resource snapshot and POS/local mapping before any change; rollback by restoring mapping/resource.,not_executed_preview_only
P1,local_identifier_mismatch,C_local_identifier_fix,medium_high,local,local:pt:BR:LIA_w9681r-10,LIA_w9681r-10,w9681r-10,Top Alo Yoga Airlift Line Up,api,out of stock,fix_or_confirm_local_identifier_mapping_preview,item_group_matches_shopify_product_id;same_normalized_offer_seen_in_local_and_online,False,0,Lucas approval for any local inventory/POS/Merchant mapping write.,Keep LIA product resource snapshot and POS/local mapping before any change; rollback by restoring mapping/resource.,not_executed_preview_only
P1,local_identifier_mismatch,C_local_identifier_fix,medium_high,local,local:pt:BR:LIA_w9681r-16,LIA_w9681r-16,w9681r-16,Top Alo Yoga Airlift Line Up,api,out of stock,fix_or_confirm_local_identifier_mapping_preview,item_group_matches_shopify_product_id;same_normalized_offer_seen_in_local_and_online,False,0,Lucas approval for any local inventory/POS/Merchant mapping write.,Keep LIA product resource snapshot and POS/local mapping before any change; rollback by restoring mapping/resource.,not_executed_preview_only
P1,local_identifier_mismatch,C_local_identifier_fix,medium_high,local,local:pt:BR:LIA_w9681r-22,LIA_w9681r-22,w9681r-22,Top Alo Yoga Airlift Line Up,api,out of stock,fix_or_confirm_local_identifier_mapping_preview,item_group_matches_shopify_product_id;same_normalized_offer_seen_in_local_and_online,False,0,Lucas approval for any local inventory/POS/Merchant mapping write.,Keep LIA product resource snapshot and POS/local mapping before any change; rollback by restoring mapping/resource.,not_executed_preview_only
P1,local_identifier_mismatch,C_local_identifier_fix,medium_high,local,local:pt:BR:LIA_w9681r-4,LIA_w9681r-4,w9681r-4,Top Alo Yoga Airlift Line Up,api,out of stock,fix_or_confirm_local_identifier_mapping_preview,item_group_matches_shopify_product_id;same_normalized_offer_seen_in_local_and_online,False,0,Lucas approval for any local inventory/POS/Merchant mapping write.,Keep LIA product resource snapshot and POS/local mapping before any change; rollback by restoring mapping/resource.,not_executed_preview_only
P1,local_unmatched_after_normalization,D_local_stale_triage,medium_high,local,local:pt:BR:LIA_1201A256-113-34,LIA_1201A256-113-34,1201A256-113-34,Tênis ASICS Gel-1130 White Clay Canyon Branco,api,in stock,investigate_stale_or_wrong_local_item_preview,,False,0,Lucas approval for local Merchant cleanup or local inventory feed/app change.,Keep exact local product resource snapshot; rollback by restoring/reinserting local product or source feed row.,not_executed_preview_only
P1,local_unmatched_after_normalization,D_local_stale_triage,medium_high,local,local:pt:BR:LIA_1201A256-113-35,LIA_1201A256-113-35,1201A256-113-35,Tênis ASICS Gel-1130 White Clay Canyon Branco,api,in stock,investigate_stale_or_wrong_local_item_preview,,False,0,Lucas approval for local Merchant cleanup or local inventory feed/app change.,Keep exact local product resource snapshot; rollback by restoring/reinserting local product or source feed row.,not_executed_preview_only
P1,local_unmatched_after_normalization,D_local_stale_triage,medium_high,local,local:pt:BR:LIA_1201A256-113-36,LIA_1201A256-113-36,1201A256-113-36,Tênis ASICS Gel-1130 White Clay Canyon Branco,api,in stock,investigate_stale_or_wrong_local_item_preview,,False,0,Lucas approval for local Merchant cleanup or local inventory feed/app change.,Keep exact local product resource snapshot; rollback by restoring/reinserting local product or source feed row.,not_executed_preview_only
P1,local_unmatched_after_normalization,D_local_stale_triage,medium_high,local,local:pt:BR:LIA_1201A256-113-37,LIA_1201A256-113-37,1201A256-113-37,Tênis ASICS Gel-1130 White Clay Canyon Branco,api,in stock,investigate_stale_or_wrong_local_item_preview,,False,0,Lucas approval for local Merchant cleanup or local inventory feed/app change.,Keep exact local product resource snapshot; rollback by restoring/reinserting local product or source feed row.,not_executed_preview_only
P1,local_unmatched_after_normalization,D_local_stale_triage,medium_high,local,local:pt:BR:LIA_1201A256-113-38,LIA_1201A256-113-38,1201A256-113-38,Tênis ASICS Gel-1130 White Clay Canyon Branco,api,in stock,investigate_stale_or_wrong_local_item_preview,,False,0,Lucas approval for local Merchant cleanup or local inventory feed/app change.,Keep exact local product resource snapshot; rollback by restoring/reinserting local product or source feed row.,not_executed_preview_only
P1,local_unmatched_after_normalization,D_local_stale_triage,medium_high,local,local:pt:BR:LIA_1201A256-113-39,LIA_1201A256-113-39,1201A256-113-39,Tênis ASICS Gel-1130 White Clay Canyon Branco,api,in stock,investigate_stale_or_wrong_local_item_preview,,False,0,Lucas approval for local Merchant cleanup or local inventory feed/app change.,Keep exact local product resource snapshot; rollback by restoring/reinserting local product or source feed row.,not_executed_preview_only
P1,local_unmatched_after_normalization,D_local_stale_triage,medium_high,local,local:pt:BR:LIA_1201A256-113-40,LIA_1201A256-113-40,1201A256-113-40,Tênis ASICS Gel-1130 White Clay Canyon Branco,api,in stock,investigate_stale_or_wrong_local_item_preview,,False,0,Lucas approval for local Merchant cleanup or local inventory feed/app change.,Keep exact local product resource snapshot; rollback by restoring/reinserting local product or source feed row.,not_executed_preview_only
P1,local_unmatched_after_normalization,D_local_stale_triage,medium_high,local,local:pt:BR:LIA_1201A256-113-41,LIA_1201A256-113-41,1201A256-113-41,Tênis ASICS Gel-1130 White Clay Canyon Branco,api,in stock,investigate_stale_or_wrong_local_item_preview,,False,0,Lucas approval for local Merchant cleanup or local inventory feed/app change.,Keep exact local product resource snapshot; rollback by restoring/reinserting local product or source feed row.,not_executed_preview_only
P1,local_unmatched_after_normalization,D_local_stale_triage,medium_high,local,local:pt:BR:LIA_1201A256-113-42,LIA_1201A256-113-42,1201A256-113-42,Tênis ASICS Gel-1130 White Clay Canyon Branco,api,in stock,investigate_stale_or_wrong_local_item_preview,,False,0,Lucas approval for local Merchant cleanup or local inventory feed/app change.,Keep exact local product resource snapshot; rollback by restoring/reinserting local product or source feed row.,not_executed_preview_only
P1,local_unmatched_after_normalization,D_local_stale_triage,medium_high,local,local:pt:BR:LIA_1201A256-113-43,LIA_1201A256-113-43,1201A256-113-43,Tênis ASICS Gel-1130 White Clay Canyon Branco,api,in stock,investigate_stale_or_wrong_local_item_preview,,False,0,Lucas approval for local Merchant cleanup or local inventory feed/app change.,Keep exact local product resource snapshot; rollback by restoring/reinserting local product or source feed row.,not_executed_preview_only
P1,local_unmatched_after_normalization,D_local_stale_triage,medium_high,local,local:pt:BR:LIA_1201A256-113-44,LIA_1201A256-113-44,1201A256-113-44,Tênis ASICS Gel-1130 White Clay Canyon Branco,api,in stock,investigate_stale_or_wrong_local_item_preview,,False,0,Lucas approval for local Merchant cleanup or local inventory feed/app change.,Keep exact local product resource snapshot; rollback by restoring/reinserting local product or source feed row.,not_executed_preview_only
P1,local_unmatched_after_normalization,D_local_stale_triage,medium_high,local,local:pt:BR:LIA_1201A789-020-34,LIA_1201A789-020-34,1201A789-020-34,Tênis ASICS Gel-NYC Graphite Grey Black Preto,api,in stock,investigate_stale_or_wrong_local_item_preview,,False,0,Lucas approval for local Merchant cleanup or local inventory feed/app change.,Keep exact local product resource snapshot; rollback by restoring/reinserting local product or source feed row.,not_executed_preview_only
P1,local_unmatched_after_normalization,D_local_stale_triage,medium_high,local,local:pt:BR:LIA_1201A789-020-35,LIA_1201A789-020-35,1201A789-020-35,Tênis ASICS Gel-NYC Graphite Grey Black Preto,api,in stock,investigate_stale_or_wrong_local_item_preview,,False,0,Lucas approval for local Merchant cleanup or local inventory feed/app change.,Keep exact local product resource snapshot; rollback by restoring/reinserting local product or source feed row.,not_executed_preview_only
P1,local_unmatched_after_normalization,D_local_stale_triage,medium_high,local,local:pt:BR:LIA_1201A789-020-36,LIA_1201A789-020-36,1201A789-020-36,Tênis ASICS Gel-NYC Graphite Grey Black Preto,api,in stock,investigate_stale_or_wrong_local_item_preview,,False,0,Lucas approval for local Merchant cleanup or local inventory feed/app change.,Keep exact local product resource snapshot; rollback by restoring/reinserting local product or source feed row.,not_executed_preview_only
P1,local_unmatched_after_normalization,D_local_stale_triage,medium_high,local,local:pt:BR:LIA_1201A789-020-37,LIA_1201A789-020-37,1201A789-020-37,Tênis ASICS Gel-NYC Graphite Grey Black Preto,api,in stock,investigate_stale_or_wrong_local_item_preview,,False,0,Lucas approval for local Merchant cleanup or local inventory feed/app change.,Keep exact local product resource snapshot; rollback by restoring/reinserting local product or source feed row.,not_executed_preview_only
P1,local_unmatched_after_normalization,D_local_stale_triage,medium_high,local,local:pt:BR:LIA_1201A789-020-38,LIA_1201A789-020-38,1201A789-020-38,Tênis ASICS Gel-NYC Graphite Grey Black Preto,api,in stock,investigate_stale_or_wrong_local_item_preview,,False,0,Lucas approval for local Merchant cleanup or local inventory feed/app change.,Keep exact local product resource snapshot; rollback by restoring/reinserting local product or source feed row.,not_executed_preview_only
P1,local_unmatched_after_normalization,D_local_stale_triage,medium_high,local,local:pt:BR:LIA_1201A789-020-39,LIA_1201A789-020-39,1201A789-020-39,Tênis ASICS Gel-NYC Graphite Grey Black Preto,api,in stock,investigate_stale_or_wrong_local_item_preview,,False,0,Lucas approval for local Merchant cleanup or local inventory feed/app change.,Keep exact local product resource snapshot; rollback by restoring/reinserting local product or source feed row.,not_executed_preview_only
P1,local_unmatched_after_normalization,D_local_stale_triage,medium_high,local,local:pt:BR:LIA_1201A789-020-40,LIA_1201A789-020-40,1201A789-020-40,Tênis ASICS Gel-NYC Graphite Grey Black Preto,api,in stock,investigate_stale_or_wrong_local_item_preview,,False,0,Lucas approval for local Merchant cleanup or local inventory feed/app change.,Keep exact local product resource snapshot; rollback by restoring/reinserting local product or source feed row.,not_executed_preview_only
P1,local_unmatched_after_normalization,D_local_stale_triage,medium_high,local,local:pt:BR:LIA_1201A789-020-41,LIA_1201A789-020-41,1201A789-020-41,Tênis ASICS Gel-NYC Graphite Grey Black Preto,api,in stock,investigate_stale_or_wrong_local_item_preview,,False,0,Lucas approval for local Merchant cleanup or local inventory feed/app change.,Keep exact local product resource snapshot; rollback by restoring/reinserting local product or source feed row.,not_executed_preview_only
P1,local_unmatched_after_normalization,D_local_stale_triage,medium_high,local,local:pt:BR:LIA_1201A789-020-42,LIA_1201A789-020-42,1201A789-020-42,Tênis ASICS Gel-NYC Graphite Grey Black Preto,api,in stock,investigate_stale_or_wrong_local_item_preview,,False,0,Lucas approval for local Merchant cleanup or local inventory feed/app change.,Keep exact local product resource snapshot; rollback by restoring/reinserting local product or source feed row.,not_executed_preview_only
P1,local_unmatched_after_normalization,D_local_stale_triage,medium_high,local,local:pt:BR:LIA_1201A789-020-43,LIA_1201A789-020-43,1201A789-020-43,Tênis ASICS Gel-NYC Graphite Grey Black Preto,api,in stock,investigate_stale_or_wrong_local_item_preview,,False,0,Lucas approval for local Merchant cleanup or local inventory feed/app change.,Keep exact local product resource snapshot; rollback by restoring/reinserting local product or source feed row.,not_executed_preview_only
P1,local_unmatched_after_normalization,D_local_stale_triage,medium_high,local,local:pt:BR:LIA_1201A789-020-44,LIA_1201A789-020-44,1201A789-020-44,Tênis ASICS Gel-NYC Graphite Grey Black Preto,api,in stock,investigate_stale_or_wrong_local_item_preview,,False,0,Lucas approval for local Merchant cleanup or local inventory feed/app change.,Keep exact local product resource snapshot; rollback by restoring/reinserting local product or source feed row.,not_executed_preview_only
P1,local_unmatched_after_normalization,D_local_stale_triage,medium_high,local,local:pt:BR:LIA_1201A906-001-34,LIA_1201A906-001-34,1201A906-001-34,Tênis ASICS Gel-1130 Black Pure Silver Prata,api,in stock,investigate_stale_or_wrong_local_item_preview,,False,0,Lucas approval for local Merchant cleanup or local inventory feed/app change.,Keep exact local product resource snapshot; rollback by restoring/reinserting local product or source feed row.,not_executed_preview_only
P1,local_unmatched_after_normalization,D_local_stale_triage,medium_high,local,local:pt:BR:LIA_1201A906-001-35,LIA_1201A906-001-35,1201A906-001-35,Tênis ASICS Gel-1130 Black Pure Silver Prata,api,in stock,investigate_stale_or_wrong_local_item_preview,,False,0,Lucas approval for local Merchant cleanup or local inventory feed/app change.,Keep exact local product resource snapshot; rollback by restoring/reinserting local product or source feed row.,not_executed_preview_only
P1,local_unmatched_after_normalization,D_local_stale_triage,medium_high,local,local:pt:BR:LIA_1201A906-001-36,LIA_1201A906-001-36,1201A906-001-36,Tênis ASICS Gel-1130 Black Pure Silver Prata,api,in stock,investigate_stale_or_wrong_local_item_preview,,False,0,Lucas approval for local Merchant cleanup or local inventory feed/app change.,Keep exact local product resource snapshot; rollback by restoring/reinserting local product or source feed row.,not_executed_preview_only
P1,local_unmatched_after_normalization,D_local_stale_triage,medium_high,local,local:pt:BR:LIA_1201A906-001-37,LIA_1201A906-001-37,1201A906-001-37,Tênis ASICS Gel-1130 Black Pure Silver Prata,api,in stock,investigate_stale_or_wrong_local_item_preview,,False,0,Lucas approval for local Merchant cleanup or local inventory feed/app change.,Keep exact local product resource snapshot; rollback by restoring/reinserting local product or source feed row.,not_executed_preview_only
P1,local_unmatched_after_normalization,D_local_stale_triage,medium_high,local,local:pt:BR:LIA_1201A906-001-38,LIA_1201A906-001-38,1201A906-001-38,Tênis ASICS Gel-1130 Black Pure Silver Prata,api,in stock,investigate_stale_or_wrong_local_item_preview,,False,0,Lucas approval for local Merchant cleanup or local inventory feed/app change.,Keep exact local product resource snapshot; rollback by restoring/reinserting local product or source feed row.,not_executed_preview_only
P1,local_unmatched_after_normalization,D_local_stale_triage,medium_high,local,local:pt:BR:LIA_1201A906-001-39,LIA_1201A906-001-39,1201A906-001-39,Tênis ASICS Gel-1130 Black Pure Silver Prata,api,in stock,investigate_stale_or_wrong_local_item_preview,,False,0,Lucas approval for local Merchant cleanup or local inventory feed/app change.,Keep exact local product resource snapshot; rollback by restoring/reinserting local product or source feed row.,not_executed_preview_only
P1,local_unmatched_after_normalization,D_local_stale_triage,medium_high,local,local:pt:BR:LIA_1201A906-001-40,LIA_1201A906-001-40,1201A906-001-40,Tênis ASICS Gel-1130 Black Pure Silver Prata,api,in stock,investigate_stale_or_wrong_local_item_preview,,False,0,Lucas approval for local Merchant cleanup or local inventory feed/app change.,Keep exact local product resource snapshot; rollback by restoring/reinserting local product or source feed row.,not_executed_preview_only
P1,local_unmatched_after_normalization,D_local_stale_triage,medium_high,local,local:pt:BR:LIA_1201A906-001-41,LIA_1201A906-001-41,1201A906-001-41,Tênis ASICS Gel-1130 Black Pure Silver Prata,api,in stock,investigate_stale_or_wrong_local_item_preview,,False,0,Lucas approval for local Merchant cleanup or local inventory feed/app change.,Keep exact local product resource snapshot; rollback by restoring/reinserting local product or source feed row.,not_executed_preview_only
P1,local_unmatched_after_normalization,D_local_stale_triage,medium_high,local,local:pt:BR:LIA_1201A906-001-42,LIA_1201A906-001-42,1201A906-001-42,Tênis ASICS Gel-1130 Black Pure Silver Prata,api,in stock,investigate_stale_or_wrong_local_item_preview,,False,0,Lucas approval for local Merchant cleanup or local inventory feed/app change.,Keep exact local product resource snapshot; rollback by restoring/reinserting local product or source feed row.,not_executed_preview_only
P1,local_unmatched_after_normalization,D_local_stale_triage,medium_high,local,local:pt:BR:LIA_1201A906-001-43,LIA_1201A906-001-43,1201A906-001-43,Tênis ASICS Gel-1130 Black Pure Silver Prata,api,in stock,investigate_stale_or_wrong_local_item_preview,,False,0,Lucas approval for local Merchant cleanup or local inventory feed/app change.,Keep exact local product resource snapshot; rollback by restoring/reinserting local product or source feed row.,not_executed_preview_only
P1,local_unmatched_after_normalization,D_local_stale_triage,medium_high,local,local:pt:BR:LIA_1201A906-001-44,LIA_1201A906-001-44,1201A906-001-44,Tênis ASICS Gel-1130 Black Pure Silver Prata,api,in stock,investigate_stale_or_wrong_local_item_preview,,False,0,Lucas approval for local Merchant cleanup or local inventory feed/app change.,Keep exact local product resource snapshot; rollback by restoring/reinserting local product or source feed row.,not_executed_preview_only
P1,local_unmatched_after_normalization,D_local_stale_triage,medium_high,local,local:pt:BR:LIA_1201A933-100-34,LIA_1201A933-100-34,1201A933-100-34,Tênis ASICS Gel-1130 White Black Silver Prata,api,in stock,investigate_stale_or_wrong_local_item_preview,,False,0,Lucas approval for local Merchant cleanup or local inventory feed/app change.,Keep exact local product resource snapshot; rollback by restoring/reinserting local product or source feed row.,not_executed_preview_only
P1,local_unmatched_after_normalization,D_local_stale_triage,medium_high,local,local:pt:BR:LIA_1201A933-100-35,LIA_1201A933-100-35,1201A933-100-35,Tênis ASICS Gel-1130 White Black Silver Prata,api,in stock,investigate_stale_or_wrong_local_item_preview,,False,0,Lucas approval for local Merchant cleanup or local inventory feed/app change.,Keep exact local product resource snapshot; rollback by restoring/reinserting local product or source feed row.,not_executed_preview_only
P1,local_unmatched_after_normalization,D_local_stale_triage,medium_high,local,local:pt:BR:LIA_1201A933-100-36,LIA_1201A933-100-36,1201A933-100-36,Tênis ASICS Gel-1130 White Black Silver Prata,api,in stock,investigate_stale_or_wrong_local_item_preview,,False,0,Lucas approval for local Merchant cleanup or local inventory feed/app change.,Keep exact local product resource snapshot; rollback by restoring/reinserting local product or source feed row.,not_executed_preview_only
P1,local_unmatched_after_normalization,D_local_stale_triage,medium_high,local,local:pt:BR:LIA_1201A933-100-37,LIA_1201A933-100-37,1201A933-100-37,Tênis ASICS Gel-1130 White Black Silver Prata,api,in stock,investigate_stale_or_wrong_local_item_preview,,False,0,Lucas approval for local Merchant cleanup or local inventory feed/app change.,Keep exact local product resource snapshot; rollback by restoring/reinserting local product or source feed row.,not_executed_preview_only
P1,local_unmatched_after_normalization,D_local_stale_triage,medium_high,local,local:pt:BR:LIA_1201A933-100-38,LIA_1201A933-100-38,1201A933-100-38,Tênis ASICS Gel-1130 White Black Silver Prata,api,in stock,investigate_stale_or_wrong_local_item_preview,,False,0,Lucas approval for local Merchant cleanup or local inventory feed/app change.,Keep exact local product resource snapshot; rollback by restoring/reinserting local product or source feed row.,not_executed_preview_only
P1,local_unmatched_after_normalization,D_local_stale_triage,medium_high,local,local:pt:BR:LIA_1201A933-100-39,LIA_1201A933-100-39,1201A933-100-39,Tênis ASICS Gel-1130 White Black Silver Prata,api,in stock,investigate_stale_or_wrong_local_item_preview,,False,0,Lucas approval for local Merchant cleanup or local inventory feed/app change.,Keep exact local product resource snapshot; rollback by restoring/reinserting local product or source feed row.,not_executed_preview_only
P1,local_unmatched_after_normalization,D_local_stale_triage,medium_high,local,local:pt:BR:LIA_1201A933-100-40,LIA_1201A933-100-40,1201A933-100-40,Tênis ASICS Gel-1130 White Black Silver Prata,api,in stock,investigate_stale_or_wrong_local_item_preview,,False,0,Lucas approval for local Merchant cleanup or local inventory feed/app change.,Keep exact local product resource snapshot; rollback by restoring/reinserting local product or source feed row.,not_executed_preview_only
